rxn,r1_radius,r2_radius,alpha_angle,psi_1_dihedral,psi_2_dihedral,A_forward,A_unit_forward,n_forward,Ea_forward,Ea_unit_forward,T0_forward,T0_unit_forward,Tmin_forward,Tmin_unit_forward,Tmax_forward,Tmax_unit_forward,dA_forward,dn_forward,dEa_forward,E0_reactants_kJmol,E0_TS_kJmol,E0_products_kJmol,A_reverse,A_unit_reverse,n_reverse,Ea_reverse,Ea_unit_reverse,T0_reverse,T0_unit_reverse,Tmin_reverse,Tmin_unit_reverse,Tmax_reverse,Tmax_unit_reverse,dA_reverse,dn_reverse,dEa_reverse,group
rxn_807,1.0403665376278024,1.2462953506069574,173.95209954292415,-10.0,152.3350555569533,983.409,cm^3/(mol*s),2.68101,53.6279,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08693,0.0108569,0.0620875,0.0,71.38,46.45,288563.0,cm^3/(mol*s),2.42235,13.0179,kJ/mol,1.0,K,300.0,K,3000.0,K,1.26536,0.0306559,0.175313,ZEUS
rxn_739,1.3096830019444687,1.389704195835433,174.3848085057329,269.0641460888355,146.442008269092,7.09492e-06,cm^3/(mol*s),4.74314,16.0645,kJ/mol,1.0,K,300.0,K,3000.0,K,2.04324,0.0930695,0.532239,39.68,78.03,0.0,3.3589e-05,cm^3/(mol*s),4.80731,56.7691,kJ/mol,1.0,K,300.0,K,3000.0,K,2.09619,0.0964015,0.551294,ZEUS
rxn_1985,1.3190520098932668,1.383069246239719,174.16839216436335,294.17643698774685,83.54831486525063,8.45634e-07,cm^3/(mol*s),5.08684,39.2363,kJ/mol,1.0,K,300.0,K,3000.0,K,2.84409,0.136144,0.77857,0.74,65.79,0.0,3.88005e-07,cm^3/(mol*s),5.24406,41.1322,kJ/mol,1.0,K,300.0,K,3000.0,K,2.97301,0.141918,0.811591,ZEUS
rmg_rxn_15692,1.320061654182677,1.3892610268600565,175.65666506621773,119.31898531815196,359.3773840702635,4.61291e-06,cm^3/(mol*s),4.74047,16.1276,kJ/mol,1.0,K,300.0,K,3000.0,K,2.03637,0.0926307,0.529729,22.77,61.41,0.0,7.41364e-07,cm^3/(mol*s),4.88478,37.3793,kJ/mol,1.0,K,300.0,K,3000.0,K,2.12749,0.0983322,0.562335,ZEUS
rxn_1359,1.3250408940032548,1.3851145747198383,173.29177451653183,66.56264516916605,315.5109148040854,0.00018314,cm^3/(mol*s),4.86532,18.0679,kJ/mol,1.0,K,300.0,K,3000.0,K,2.18427,0.101763,0.581952,48.63,87.99,0.0,7.45494e-06,cm^3/(mol*s),4.90607,64.9685,kJ/mol,1.0,K,300.0,K,3000.0,K,2.21435,0.103544,0.592142,ZEUS
rxn_586,1.33265237505986,1.3477797299635013,171.85084177330128,3.67724645224864,60.248398943054696,8.25885e-05,cm^3/(mol*s),4.70931,45.122,kJ/mol,1.0,K,300.0,K,3000.0,K,2.05541,0.0938426,0.53666,0.0,67.13,25.95,6.21418e-05,cm^3/(mol*s),4.72084,19.2756,kJ/mol,1.0,K,300.0,K,3000.0,K,2.0609,0.0941903,0.538648,ZEUS
rxn_1429,1.3097851240673133,1.4034133699763955,176.88636030230253,299.98256220609915,180.01184795783087,0.00464912,cm^3/(mol*s),4.34979,5.02115,kJ/mol,1.0,K,300.0,K,3000.0,K,1.42465,0.0460989,0.263627,64.41,82.83,0.0,0.00336886,cm^3/(mol*s),4.10704,68.9716,kJ/mol,1.0,K,300.0,K,3000.0,K,1.36955,0.0409618,0.234249,ZEUS
rxn_232,1.326781502159399,1.3538093633483754,175.65411495642493,5.275331631228135,88.3533789896013,0.000419695,cm^3/(mol*s),4.85915,24.1431,kJ/mol,1.0,K,300.0,K,3000.0,K,2.29795,0.108371,0.619746,15.48,65.48,0.0,0.00033353,cm^3/(mol*s),4.91963,39.554,kJ/mol,1.0,K,300.0,K,3000.0,K,2.35391,0.111505,0.637666,ZEUS
rxn_15,1.2297753696480878,1.3183801720003163,170.58765798926714,287.5930894202703,34.09368863086692,0.0408664,cm^3/(mol*s),4.01478,6.41383,kJ/mol,1.0,K,300.0,K,3000.0,K,1.30162,0.0343358,0.196357,52.7,66.43,0.0,0.00299107,cm^3/(mol*s),3.88991,58.4538,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18402,0.022001,0.125818,ZEUS
rxn_15,1.2297753696480878,1.3183801720003163,170.58765798926714,287.5930894202703,34.09368863086692,0.0408664,cm^3/(mol*s),4.01478,6.41383,kJ/mol,1.0,K,300.0,K,3000.0,K,1.30162,0.0343358,0.196357,52.7,66.43,0.0,0.00143288,cm^3/(mol*s),3.74761,53.0909,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07086,0.0089175,0.0509967,ZEUS
rxn_15,1.2297753696480878,1.3183801720003163,170.58765798926714,287.5930894202703,34.09368863086692,0.0195771,cm^3/(mol*s),3.87249,1.0511,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18026,0.0215869,0.123449,52.7,66.43,0.0,0.00299107,cm^3/(mol*s),3.88991,58.4538,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18402,0.022001,0.125818,ZEUS
rxn_15,1.2297753696480878,1.3183801720003163,170.58765798926714,287.5930894202703,34.09368863086692,0.0195771,cm^3/(mol*s),3.87249,1.0511,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18026,0.0215869,0.123449,52.7,66.43,0.0,0.00143288,cm^3/(mol*s),3.74761,53.0909,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07086,0.0089175,0.0509967,ZEUS
rmg_rxn_15498,1.2280463700688116,1.4964728211325549,177.3762630885907,222.6285718744312,46.96939343115604,0.257972,cm^3/(mol*s),3.83998,4.52157,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16842,0.0202738,0.11594,68.17,82.3,0.0,0.070071,cm^3/(mol*s),3.87557,71.7907,kJ/mol,1.0,K,300.0,K,3000.0,K,1.17171,0.0206407,0.118038,ZEUS
rxn_797,1.1295918953145545,1.2059593008521845,178.40623854653944,-10.0,117.68385818511,6311.78,cm^3/(mol*s),2.68087,111.35,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07083,0.00891319,0.0509721,0.0,128.19,105.36,581089.0,cm^3/(mol*s),2.43794,10.702,kJ/mol,1.0,K,300.0,K,3000.0,K,1.28029,0.0321833,0.184047,ZEUS
rxn_1504,1.2723398919546536,1.437069206371129,179.28773485291936,210.15652959289608,200.25090040224805,0.000163911,cm^3/(mol*s),4.3089,71.507,kJ/mol,1.0,K,300.0,K,3000.0,K,1.43952,0.0474518,0.271364,0.0,85.04,63.44,0.00131568,cm^3/(mol*s),4.06532,8.76404,kJ/mol,1.0,K,300.0,K,3000.0,K,1.35812,0.0398699,0.228005,ZEUS
rxn_475,1.3326698182129024,1.3997830359050012,175.53751669433308,200.6823907029129,41.51909719865952,4.22063e-05,cm^3/(mol*s),4.83699,19.1997,kJ/mol,1.0,K,300.0,K,3000.0,K,2.22789,0.104338,0.59668,16.15,57.73,0.0,2.00582e-05,cm^3/(mol*s),5.05716,36.0069,kJ/mol,1.0,K,300.0,K,3000.0,K,2.34113,0.110796,0.633612,ZEUS
rxn_1660,1.22619200535316,1.5162752467331222,170.85863342428715,161.78826583390344,249.99538647901417,0.00576063,cm^3/(mol*s),4.04293,116.684,kJ/mol,1.0,K,300.0,K,3000.0,K,1.35155,0.0392384,0.224393,0.0,127.73,93.97,0.0519247,cm^3/(mol*s),3.8616,23.3747,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25722,0.0298145,0.170501,ZEUS
rxn_1146,1.2595818437287136,1.4406423638015229,175.1104778969421,278.70468904493663,148.5821128035938,0.000347729,cm^3/(mol*s),4.34788,15.6304,kJ/mol,1.0,K,300.0,K,3000.0,K,1.64524,0.0648503,0.370861,100.34,134.84,0.0,0.00578178,cm^3/(mol*s),4.44624,118.97,kJ/mol,1.0,K,300.0,K,3000.0,K,1.6899,0.0683389,0.390811,ZEUS
rxn_1851,1.3036095283300535,1.4043147864545742,173.78977195455587,169.1864462473678,11.850373616674435,7.31923e-06,cm^3/(mol*s),4.80866,79.0786,kJ/mol,1.0,K,300.0,K,3000.0,K,2.05244,0.0936546,0.535585,0.0,100.48,63.02,1.45764e-05,cm^3/(mol*s),4.66343,15.3755,kJ/mol,1.0,K,300.0,K,3000.0,K,1.93136,0.0857344,0.490291,ZEUS
rxn_369,1.215103416044764,1.3142306407353808,169.1025750827717,337.32565268369297,359.669231918083,0.00197703,cm^3/(mol*s),4.6546,25.586,kJ/mol,1.0,K,300.0,K,3000.0,K,1.67429,0.06713,0.383898,0.0,46.92,20.97,0.00546878,cm^3/(mol*s),4.29189,3.88745,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44338,0.0478009,0.27336,ZEUS
rxn_345,1.2019882777208946,1.3001062514826809,178.73297592638352,-10.0,180.0,298047.0,cm^3/(mol*s),2.5319,15.6212,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16939,0.0203825,0.116562,0.0,21.29,17.17,594.485,cm^3/(mol*s),2.78144,-6.74564,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13118,0.016055,0.0918142,ZEUS
rxn_1138,1.3268912026075967,1.380350194394317,176.50747133780015,334.42039641566174,97.13984498707482,2.6042e-09,cm^3/(mol*s),5.65212,39.1254,kJ/mol,1.0,K,300.0,K,3000.0,K,4.08727,0.183378,1.04869,7.69,74.96,0.0,3.53034e-07,cm^3/(mol*s),5.58619,48.4303,kJ/mol,1.0,K,300.0,K,3000.0,K,3.89786,0.177197,1.01334,ZEUS
rxn_1377,1.3088862305779512,1.4180264211649325,176.01732445160988,259.55596772229336,147.78557753479527,1.11412e-07,cm^3/(mol*s),5.76527,66.2099,kJ/mol,1.0,K,300.0,K,3000.0,K,3.90929,0.177579,1.01552,0.0,92.59,33.92,6.7977e-08,cm^3/(mol*s),5.48724,30.7463,kJ/mol,1.0,K,300.0,K,3000.0,K,3.63117,0.167966,0.96055,ZEUS
rmg_rxn_377,1.2334363724650488,1.2706628070090864,173.21671702179663,57.11345412318335,343.64830886507144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_1587,1.2493028126978007,1.4501479632421688,175.88444762548457,326.25974547045394,46.74944456461187,0.0984843,cm^3/(mol*s),3.8929,72.4313,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14643,0.017799,0.101787,0.0,85.24,73.55,0.105405,cm^3/(mol*s),3.8422,-0.0457524,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14754,0.0179253,0.10251,ZEUS
rmg_rxn_760,1.0126713572421338,1.5973634334927251,129.31303988231252,278.25879832128845,115.21216438532949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_293,1.207185655118958,1.276443444143334,172.63726751975793,340.2603308565737,255.25203827301775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rxn_102,1.2400015064199588,1.386534901641554,170.18004628583384,92.62296656397092,317.6268798608309,0.402029,cm^3/(mol*s),4.05447,4.78017,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31664,0.0358297,0.2049,86.17,108.95,0.0,0.238974,cm^3/(mol*s),4.03101,91.3334,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25043,0.0291094,0.166469,ZEUS
rxn_897,1.2825730633512336,1.4226905244640025,178.44541546691417,235.3431756664653,37.90383919539588,0.00461763,cm^3/(mol*s),4.44911,97.8218,kJ/mol,1.0,K,300.0,K,3000.0,K,1.54376,0.0565579,0.323439,0.0,114.25,89.71,0.0024723,cm^3/(mol*s),4.21365,7.68254,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44377,0.0478358,0.27356,ZEUS
rmg_rxn_605,1.2565836619900734,1.3395994091503065,173.65879232299991,32.3829406599941,312.3703105585689,1.89227e-08,cm^3/(mol*s),5.84515,17.7451,kJ/mol,1.0,K,300.0,K,3000.0,K,3.6192,0.167536,0.958092,73.59,122.28,0.0,5.61001e-08,cm^3/(mol*s),5.72914,91.55,kJ/mol,1.0,K,300.0,K,3000.0,K,3.40812,0.159709,0.913331,ATLAS
rxn_3201,1.2501675016709528,1.3887210198785611,173.819023875804,58.02887318441188,13.295660079546307,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_681,1.253093515509541,1.2897735484177524,170.40257212998907,21.92970778003731,359.91675370546074,0.00230143,cm^3/(mol*s),3.88919,0.979183,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13969,0.0170313,0.0973974,62.04,80.29,0.0,0.000215633,cm^3/(mol*s),4.37319,63.7622,kJ/mol,1.0,K,300.0,K,3000.0,K,1.38612,0.0425276,0.243204,ATLAS
rxn_3211,1.1849447163429965,1.2072453478709515,156.1366024395378,65.74059959434003,44.29839100565472,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_635,1.3413396553300727,1.3442681666390497,177.45538243672007,293.15185570954304,32.23677719516222,5.96409e-06,cm^3/(mol*s),4.52022,14.8207,kJ/mol,1.0,K,300.0,K,3000.0,K,1.7516,0.0730098,0.417523,6.86,43.44,0.0,8.65306e-06,cm^3/(mol*s),4.56086,21.4784,kJ/mol,1.0,K,300.0,K,3000.0,K,1.74365,0.072417,0.414133,ATLAS
rxn_1236,1.3415512904123823,1.351949603261607,171.03012273289062,287.3303730512767,11.1276078526742,2.33333e-06,cm^3/(mol*s),5.07445,24.9528,kJ/mol,1.0,K,300.0,K,3000.0,K,2.52995,0.120899,0.691389,10.13,60.9,0.0,1.07922e-05,cm^3/(mol*s),4.94099,36.1034,kJ/mol,1.0,K,300.0,K,3000.0,K,2.46936,0.117742,0.673331,ZEUS
rmg_rxn_276,1.274426175933211,1.4441151376032686,175.95395107557846,246.0957115726965,97.87598723732177,0.0502595,cm^3/(mol*s),3.68365,1.59279,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1056,0.0130761,0.0747787,114.85,126.3,0.0,0.023659,cm^3/(mol*s),4.01696,117.128,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20081,0.023836,0.136311,ATLAS
rmg_rxn_519,1.3387701777087166,1.3730513896840784,170.1790636258534,166.52992765459868,199.8398864305071,8.99313e-08,cm^3/(mol*s),4.90472,17.101,kJ/mol,1.0,K,300.0,K,3000.0,K,2.3164,0.109413,0.625701,18.61,61.67,0.0,1.83219e-06,cm^3/(mol*s),4.97443,36.8928,kJ/mol,1.0,K,300.0,K,3000.0,K,2.30307,0.108661,0.621403,ATLAS
rmg_rxn_1478,1.2493444154095876,1.3663653708396004,175.9832642813255,1.1408866089205985,274.9075105403095,0.000111563,cm^3/(mol*s),4.0783,0.0313233,kJ/mol,1.0,K,300.0,K,3000.0,K,1.24964,0.0290273,0.165999,85.28,106.96,0.0,1.30876e-05,cm^3/(mol*s),4.75662,87.227,kJ/mol,1.0,K,300.0,K,3000.0,K,1.57832,0.0594418,0.339931,ATLAS
rmg_rxn_16464,1.2731456773265148,1.3420970864091164,167.42085546346,10.23978355187747,319.2676494313052,0.000149069,cm^3/(mol*s),4.35842,5.27464,kJ/mol,1.0,K,300.0,K,3000.0,K,1.47679,0.0507808,0.290401,20.18,44.71,0.0,0.000144149,cm^3/(mol*s),4.49302,26.0511,kJ/mol,1.0,K,300.0,K,3000.0,K,1.56623,0.05844,0.334202,ZEUS
rmg_rxn_326,1.338719956019038,1.3885905782560986,175.47638423829855,144.71813168842036,168.33041731941515,2.29237e-07,cm^3/(mol*s),4.65711,13.2551,kJ/mol,1.0,K,300.0,K,3000.0,K,1.94599,0.0867173,0.495912,13.71,49.96,0.0,1.42301e-06,cm^3/(mol*s),4.78198,27.8547,kJ/mol,1.0,K,300.0,K,3000.0,K,1.98801,0.0894999,0.511825,ATLAS
rmg_rxn_8,1.287377660920271,1.31509759983148,170.800742937021,60.61778612708152,276.2048056949812,1.25397e-06,cm^3/(mol*s),5.34215,14.8835,kJ/mol,1.0,K,300.0,K,3000.0,K,2.6171,0.12531,0.716615,81.13,121.13,0.0,1.53248e-06,cm^3/(mol*s),5.22778,95.172,kJ/mol,1.0,K,300.0,K,3000.0,K,2.41182,0.114671,0.65577,ATLAS
rxn_1836,1.330914070834978,1.362387465283024,171.45188735274658,179.9982910912678,0.0016391580201334,1.47441e-06,cm^3/(mol*s),5.46739,42.3002,kJ/mol,1.0,K,300.0,K,3000.0,K,3.16219,0.149954,0.857543,0.0,68.18,13.22,6.48889e-06,cm^3/(mol*s),5.09832,29.0126,kJ/mol,1.0,K,300.0,K,3000.0,K,2.8361,0.135778,0.776474,ZEUS
rxn_917,1.251357247694325,1.4841501165999065,175.91996121155523,173.10726456106676,11.727039712581538,0.09066,cm^3/(mol*s),4.02515,107.542,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25243,0.0293177,0.16766,0.0,118.07,103.49,0.0114606,cm^3/(mol*s),3.86998,2.48291,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20474,0.0242606,0.13874,ZEUS
rmg_rxn_194,1.236654663353287,1.496765941875857,171.95442056669754,262.4581272634227,15.517434739814195,0.0393761,cm^3/(mol*s),3.84944,9.20756,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25201,0.0292736,0.167408,143.28,164.21,0.0,0.0133427,cm^3/(mol*s),4.28041,153.58,kJ/mol,1.0,K,300.0,K,3000.0,K,1.37281,0.0412718,0.236022,ATLAS
rxn_90,1.0032682655205971,1.2755564279549598,176.80154130713822,-10.0,181.2905138461361,79058.9,cm^3/(mol*s),2.64829,16.9062,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44125,0.0476083,0.272259,39.75,71.73,0.0,469.432,cm^3/(mol*s),2.80273,50.6032,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08517,0.0106469,0.0608864,ZEUS
rxn_1043,1.3356343421734267,1.360862312911583,178.2196886671301,17.83474740381525,69.50316053278497,5.29557e-08,cm^3/(mol*s),5.36188,45.2345,kJ/mol,1.0,K,300.0,K,3000.0,K,3.37124,0.158292,0.905226,0.0,71.47,8.38,1.55434e-07,cm^3/(mol*s),5.29983,37.1208,kJ/mol,1.0,K,300.0,K,3000.0,K,3.33281,0.156798,0.896686,ZEUS
rxn_983,1.317550705037166,1.3831284587694472,176.52901472467224,181.5074710034137,106.57557064655634,0.00214012,cm^3/(mol*s),4.34004,72.7482,kJ/mol,1.0,K,300.0,K,3000.0,K,1.47014,0.0501929,0.287039,0.0,86.66,65.49,0.000714014,cm^3/(mol*s),4.2984,6.10952,kJ/mol,1.0,K,300.0,K,3000.0,K,1.47903,0.0509788,0.291534,ZEUS
rxn_400,1.1808529585179108,1.3405234611845729,173.52657552086572,353.41909504465804,77.16932590032873,0.145219,cm^3/(mol*s),3.48981,-5.51624,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07514,0.00943708,0.053968,63.66,71.35,0.0,0.104908,cm^3/(mol*s),4.01389,60.205,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15594,0.0188755,0.107944,ZEUS
rmg_rxn_15713,1.2084132803854206,1.4157296148385583,167.55041859986528,321.8693004099952,20.44544299366469,0.00208164,cm^3/(mol*s),3.87036,-0.587242,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11912,0.0146588,0.0838295,73.98,88.0,0.0,0.00138046,cm^3/(mol*s),4.13669,72.9164,kJ/mol,1.0,K,300.0,K,3000.0,K,1.24825,0.0288823,0.16517,ZEUS
rxn_80,1.088108554564628,1.103732629555073,168.71808520957273,-10.0,0.0,415996.0,cm^3/(mol*s),2.34171,7.35222,kJ/mol,1.0,K,300.0,K,3000.0,K,1.21413,0.0252719,0.144523,119.91,140.9,0.0,675.117,cm^3/(mol*s),3.09341,122.455,kJ/mol,1.0,K,300.0,K,3000.0,K,1.05498,0.00697089,0.0398646,ZEUS
kfir_rxn_8057,1.2018806661312582,1.3447319257819017,162.21249499449857,300.22269306050055,83.90316556770563,222.517,cm^3/(mol*s),2.76961,83.1126,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09457,0.0117699,0.0673086,0.0,90.62,80.29,0.0208839,cm^3/(mol*s),3.9049,-1.60201,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0804,0.0100724,0.0576015,KFIR_ZEUS
rmg_rxn_225,1.3197231896190669,1.370540583385767,176.10621462799517,293.8189021453696,341.73493301335856,2.16674e-05,cm^3/(mol*s),4.83628,25.9592,kJ/mol,1.0,K,300.0,K,3000.0,K,2.21329,0.103482,0.591785,10.33,57.86,0.0,1.34633e-05,cm^3/(mol*s),4.85769,35.7122,kJ/mol,1.0,K,300.0,K,3000.0,K,2.27243,0.106917,0.611428,ATLAS
rmg_rxn_244,1.3291817444012908,1.3611445255243575,175.8912558002525,26.17469432149093,17.861437954543526,3.42911e-06,cm^3/(mol*s),4.77579,26.9234,kJ/mol,1.0,K,300.0,K,3000.0,K,2.20238,0.102838,0.588104,2.64,53.04,0.0,5.27536e-06,cm^3/(mol*s),4.82098,30.0381,kJ/mol,1.0,K,300.0,K,3000.0,K,2.21432,0.103542,0.59213,ATLAS
rxn_458,1.1834115369682128,1.3522152509634142,173.25223452868389,283.50905515562107,196.1695365814214,3.98342e-07,cm^3/(mol*s),4.95483,8.39833,kJ/mol,1.0,K,300.0,K,3000.0,K,2.05115,0.0935725,0.535115,32.46,67.52,0.0,8.24521e-08,cm^3/(mol*s),5.32672,41.6579,kJ/mol,1.0,K,300.0,K,3000.0,K,2.36253,0.111981,0.64039,ZEUS
rxn_72,1.3698000986204757,1.3917000290684478,179.99399202269305,-10.0,-10.0,184356000.0,cm^3/(mol*s),1.93771,78.7644,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03459,0.00442959,0.0253316,0.0,86.21,71.13,108526000.0,cm^3/(mol*s),1.75821,8.34804,kJ/mol,1.0,K,300.0,K,3000.0,K,1.02508,0.00322593,0.0184482,ZEUS
rxn_673,1.2164252189671314,1.3375983371413998,176.24346241176107,0.0404142603137209,-10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
rmg_rxn_417,1.0981170664431774,1.3938705631678447,167.1017616730211,5.479190818062555,356.8556648945729,0.0320973,cm^3/(mol*s),4.02128,12.1732,kJ/mol,1.0,K,300.0,K,3000.0,K,1.27146,0.0312819,0.178893,159.64,186.53,0.0,5.0279,cm^3/(mol*s),3.64321,173.175,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31112,0.035283,0.201773,ATLAS
rmg_rxn_16689,1.239421620225537,1.250739927639798,158.799753785327,214.85221572357827,343.5981937289622,0.0440588,cm^3/(mol*s),3.94481,12.6104,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13607,0.0166171,0.0950286,0.0,26.89,13.27,0.0346321,cm^3/(mol*s),3.96345,-0.414357,kJ/mol,1.0,K,300.0,K,3000.0,K,1.17051,0.0205065,0.117271,ZEUS
rxn_18,1.3301002623834617,1.383704377398356,164.94786919578524,342.9429501239937,154.63804716048296,7.42704e-06,cm^3/(mol*s),4.70154,15.7637,kJ/mol,1.0,K,300.0,K,3000.0,K,1.93943,0.0862776,0.493398,30.75,68.44,0.0,6.82326e-05,cm^3/(mol*s),4.64737,47.8766,kJ/mol,1.0,K,300.0,K,3000.0,K,1.96022,0.0876665,0.50134,ZEUS
rmg_rxn_661,1.350753983354246,1.3797825522421503,170.07561744159236,272.92147804016764,300.3262053007918,4.93637e-06,cm^3/(mol*s),5.0007,23.1831,kJ/mol,1.0,K,300.0,K,3000.0,K,2.38621,0.11328,0.647819,7.48,54.08,0.0,1.79554e-06,cm^3/(mol*s),5.06868,30.2423,kJ/mol,1.0,K,300.0,K,3000.0,K,2.45741,0.11711,0.66972,ATLAS
rmg_rxn_16706,1.3544035582090663,1.3593850847944435,171.4269071636251,284.02288565468734,221.98892575437935,2.20848e-05,cm^3/(mol*s),4.99016,18.9666,kJ/mol,1.0,K,300.0,K,3000.0,K,2.26231,0.106336,0.608104,26.05,66.64,0.0,3.77338e-05,cm^3/(mol*s),5.02969,45.9993,kJ/mol,1.0,K,300.0,K,3000.0,K,2.26021,0.106214,0.607411,ZEUS
rmg_rxn_19,1.4636503928129805,1.551419143738437,175.90463130078376,163.31904723884523,168.1175067850878,0.221004,cm^3/(mol*s),3.34669,-2.30382,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04068,0.00519382,0.029702,55.41,61.68,0.0,0.0774901,cm^3/(mol*s),3.99888,54.395,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1676,0.020183,0.115421,ATLAS
rmg_rxn_304,1.2171755181678947,1.3380973711863031,174.42050234945867,57.27321647607292,277.80245328442544,0.177189,cm^3/(mol*s),3.50669,-1.6606,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03912,0.00499829,0.0285838,40.21,46.54,0.0,0.0202783,cm^3/(mol*s),3.45512,36.4315,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07871,0.0098691,0.0564387,ATLAS
kfir_rxn_8536,1.3079038708852744,1.3174524423170002,179.26611878929225,252.5230522972392,20.633596173759088,0.00324074,cm^3/(mol*s),4.69582,20.0448,kJ/mol,1.0,K,300.0,K,3000.0,K,1.81033,0.0773056,0.442089,1.26,37.38,0.0,0.00179655,cm^3/(mol*s),4.68612,21.3618,kJ/mol,1.0,K,300.0,K,3000.0,K,1.81139,0.0773814,0.442523,KFIR_ZEUS
rxn_279,1.2712536205438991,1.4090318080108513,175.51932802950273,0.0202097916117483,359.9644694142991,0.999096,cm^3/(mol*s),3.88835,54.0801,kJ/mol,1.0,K,300.0,K,3000.0,K,1.21252,0.0250997,0.143538,0.0,68.32,50.66,0.32043,cm^3/(mol*s),4.24488,4.39793,kJ/mol,1.0,K,300.0,K,3000.0,K,1.33998,0.0381185,0.217989,ZEUS
rmg_rxn_173,1.4578236733812833,1.553588939123331,174.92301526615455,250.12724586066903,26.241504123811,0.634798,cm^3/(mol*s),3.31673,-3.03748,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0601,0.00760221,0.043475,59.05,63.91,0.0,0.143925,cm^3/(mol*s),3.95881,56.9732,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14576,0.0177226,0.101351,ATLAS
rmg_rxn_1544,1.3243472956828657,1.3259303641323923,177.10552458951534,108.9813715877096,334.2402307341645,0.000785847,cm^3/(mol*s),4.16046,4.1703,kJ/mol,1.0,K,300.0,K,3000.0,K,1.34176,0.0382911,0.218976,60.85,85.66,0.0,0.000111376,cm^3/(mol*s),4.75247,66.6557,kJ/mol,1.0,K,300.0,K,3000.0,K,1.69101,0.0684244,0.3913,ATLAS
rxn_1225,1.309437220877237,1.3917310366715092,179.32849351148786,62.268113389926526,180.0885767677726,1.33159e-05,cm^3/(mol*s),5.3188,70.4368,kJ/mol,1.0,K,300.0,K,3000.0,K,2.94048,0.140485,0.803396,0.0,97.07,48.78,1.93235e-05,cm^3/(mol*s),5.20107,21.55,kJ/mol,1.0,K,300.0,K,3000.0,K,2.8445,0.136163,0.778679,ZEUS
rxn_560,1.2947653651411295,1.3910584363640217,173.87688370598988,80.48543311878184,347.16646416365364,0.00237542,cm^3/(mol*s),4.23169,62.4765,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44553,0.0479942,0.274465,0.0,77.1,54.68,0.000856558,cm^3/(mol*s),4.30349,7.187,kJ/mol,1.0,K,300.0,K,3000.0,K,1.46684,0.0499007,0.285368,ZEUS
rxn_841,1.2548867548424212,1.456915065847779,178.35405908608297,164.12137431200696,293.1587950855838,0.0657545,cm^3/(mol*s),4.32498,91.0891,kJ/mol,1.0,K,300.0,K,3000.0,K,1.48862,0.0518201,0.296345,0.0,108.53,81.53,0.156812,cm^3/(mol*s),4.09696,9.82147,kJ/mol,1.0,K,300.0,K,3000.0,K,1.35068,0.0391542,0.223912,ZEUS
