rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment
rmg_rxn_14025,k_rev (TST+T),2.99144e-05,cm^3/(mol*s),4.62098,46.4246,kJ/mol,1.0 K,300.0 K,3000.0 K,1.80298,0.0767754,0.439057,"Fitted to 50 data points; dA = *|/ 1.80298, dn = +|- 0.0767754, dEa = +|- 0.439057 kJ/mol"
rmg_rxn_14025,k_for (TST+T),2.18531e-05,cm^3/(mol*s),4.5717,14.051,kJ/mol,1.0 K,300.0 K,3000.0 K,1.82476,0.0783392,0.448,"Fitted to 50 data points; dA = *|/ 1.82476, dn = +|- 0.0783392, dEa = +|- 0.448 kJ/mol"
rmg_rxn_14046,k_rev (TST),0.422581,cm^3/(mol*s),3.36574,60.0312,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06819,0.00859173,0.0491337,"Fitted to 50 data points; dA = *|/ 1.06819, dn = +|- 0.00859173, dEa = +|- 0.0491337 kJ/mol"
rmg_rxn_14046,k_rev (TST+T),2.49637e-07,cm^3/(mol*s),5.10709,39.8038,kJ/mol,1.0 K,300.0 K,3000.0 K,2.71407,0.130049,0.743714,"Fitted to 50 data points; dA = *|/ 2.71407, dn = +|- 0.130049, dEa = +|- 0.743714 kJ/mol"
rmg_rxn_14046,k_for (TST+T),7.67748e-07,cm^3/(mol*s),5.06507,28.3153,kJ/mol,1.0 K,300.0 K,3000.0 K,2.65477,0.127172,0.727259,"Fitted to 50 data points; dA = *|/ 2.65477, dn = +|- 0.127172, dEa = +|- 0.727259 kJ/mol"
rmg_rxn_13936,k_rev (TST),0.070124,cm^3/(mol*s),3.41338,70.6087,kJ/mol,1.0 K,300.0 K,3000.0 K,1.13702,0.0167257,0.0956496,"Fitted to 50 data points; dA = *|/ 1.13702, dn = +|- 0.0167257, dEa = +|- 0.0956496 kJ/mol"
rmg_rxn_13936,k_rev (TST+T),0.000674681,cm^3/(mol*s),3.96907,62.6351,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12205,0.0149988,0.0857742,"Fitted to 50 data points; dA = *|/ 1.12205, dn = +|- 0.0149988, dEa = +|- 0.0857742 kJ/mol"
rmg_rxn_13936,k_for (TST+T),0.0113466,cm^3/(mol*s),4.00276,3.91942,kJ/mol,1.0 K,300.0 K,3000.0 K,1.27619,0.0317656,0.181659,"Fitted to 50 data points; dA = *|/ 1.27619, dn = +|- 0.0317656, dEa = +|- 0.181659 kJ/mol"
rmg_rxn_13982,k_rev (TST),1.29242,cm^3/(mol*s),3.4469,97.1068,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04798,0.00610411,0.0349077,"Fitted to 50 data points; dA = *|/ 1.04798, dn = +|- 0.00610411, dEa = +|- 0.0349077 kJ/mol"
rmg_rxn_13982,k_rev (TST+T),0.0138143,cm^3/(mol*s),3.98915,89.2335,kJ/mol,1.0 K,300.0 K,3000.0 K,1.20869,0.0246875,0.141181,"Fitted to 50 data points; dA = *|/ 1.20869, dn = +|- 0.0246875, dEa = +|- 0.141181 kJ/mol"
rmg_rxn_13982,k_for (TST+T),0.0732884,cm^3/(mol*s),4.04944,3.16921,kJ/mol,1.0 K,300.0 K,3000.0 K,1.26102,0.0302083,0.172753,"Fitted to 50 data points; dA = *|/ 1.26102, dn = +|- 0.0302083, dEa = +|- 0.172753 kJ/mol"
rmg_rxn_14141,k_rev (TST),0.289697,cm^3/(mol*s),3.45491,88.2398,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04801,0.00610753,0.0349273,"Fitted to 50 data points; dA = *|/ 1.04801, dn = +|- 0.00610753, dEa = +|- 0.0349273 kJ/mol"
rmg_rxn_14141,k_rev (TST+T),5.84572e-06,cm^3/(mol*s),4.76226,72.1937,kJ/mol,1.0 K,300.0 K,3000.0 K,1.98137,0.0890641,0.509333,"Fitted to 50 data points; dA = *|/ 1.98137, dn = +|- 0.0890641, dEa = +|- 0.509333 kJ/mol"
rmg_rxn_14141,k_for (TST+T),3.27036e-06,cm^3/(mol*s),4.55821,13.4847,kJ/mol,1.0 K,300.0 K,3000.0 K,1.86295,0.081037,0.463428,"Fitted to 50 data points; dA = *|/ 1.86295, dn = +|- 0.081037, dEa = +|- 0.463428 kJ/mol"
rmg_rxn_14027,k_rev (TST),0.40475,cm^3/(mol*s),3.355,72.0366,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09919,0.0123182,0.0704443,"Fitted to 50 data points; dA = *|/ 1.09919, dn = +|- 0.0123182, dEa = +|- 0.0704443 kJ/mol"
rmg_rxn_14027,k_rev (TST+T),7.38714e-06,cm^3/(mol*s),4.6734,55.6263,kJ/mol,1.0 K,300.0 K,3000.0 K,1.83933,0.0793754,0.453926,"Fitted to 50 data points; dA = *|/ 1.83933, dn = +|- 0.0793754, dEa = +|- 0.453926 kJ/mol"
rmg_rxn_14027,k_for (TST+T),2.17523e-05,cm^3/(mol*s),4.5429,12.4527,kJ/mol,1.0 K,300.0 K,3000.0 K,1.80473,0.0769014,0.439778,"Fitted to 50 data points; dA = *|/ 1.80473, dn = +|- 0.0769014, dEa = +|- 0.439778 kJ/mol"
rmg_rxn_16524,k_rev (TST),0.421183,cm^3/(mol*s),3.52487,67.1101,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04395,0.00560221,0.0320375,"Fitted to 50 data points; dA = *|/ 1.04395, dn = +|- 0.00560221, dEa = +|- 0.0320375 kJ/mol"
rmg_rxn_16524,k_rev (TST+T),7.13641e-05,cm^3/(mol*s),4.56779,52.9228,kJ/mol,1.0 K,300.0 K,3000.0 K,1.58571,0.0600498,0.343408,"Fitted to 50 data points; dA = *|/ 1.58571, dn = +|- 0.0600498, dEa = +|- 0.343408 kJ/mol"
rmg_rxn_16524,k_for (TST+T),0.000200016,cm^3/(mol*s),4.33095,4.99664,kJ/mol,1.0 K,300.0 K,3000.0 K,1.44733,0.0481565,0.275394,"Fitted to 50 data points; dA = *|/ 1.44733, dn = +|- 0.0481565, dEa = +|- 0.275394 kJ/mol"
rmg_rxn_13885,k_rev (TST),10.3518,cm^3/(mol*s),3.66367,86.6516,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05973,0.00755602,0.0432108,"Fitted to 50 data points; dA = *|/ 1.05973, dn = +|- 0.00755602, dEa = +|- 0.0432108 kJ/mol"
rmg_rxn_13885,k_rev (TST+T),4.23741e-11,cm^3/(mol*s),6.85369,51.0136,kJ/mol,1.0 K,300.0 K,3000.0 K,7.10892,0.255468,1.46095,"Fitted to 50 data points; dA = *|/ 7.10892, dn = +|- 0.255468, dEa = +|- 1.46095 kJ/mol"
rmg_rxn_13885,k_for (TST+T),7.94461e-12,cm^3/(mol*s),6.51765,23.0541,kJ/mol,1.0 K,300.0 K,3000.0 K,6.12273,0.236016,1.34971,"Fitted to 50 data points; dA = *|/ 6.12273, dn = +|- 0.236016, dEa = +|- 1.34971 kJ/mol"
rmg_rxn_15513,k_rev (TST),16.5709,cm^3/(mol*s),3.37844,58.1271,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07986,0.0100069,0.0572265,"Fitted to 50 data points; dA = *|/ 1.07986, dn = +|- 0.0100069, dEa = +|- 0.0572265 kJ/mol"
rmg_rxn_15513,k_rev (TST+T),0.00555301,cm^3/(mol*s),4.34393,45.8075,kJ/mol,1.0 K,300.0 K,3000.0 K,1.54576,0.0567262,0.324401,"Fitted to 50 data points; dA = *|/ 1.54576, dn = +|- 0.0567262, dEa = +|- 0.324401 kJ/mol"
rmg_rxn_15513,k_for (TST+T),0.00372533,cm^3/(mol*s),4.43776,13.6557,kJ/mol,1.0 K,300.0 K,3000.0 K,1.61061,0.0620797,0.355016,"Fitted to 50 data points; dA = *|/ 1.61061, dn = +|- 0.0620797, dEa = +|- 0.355016 kJ/mol"
rmg_rxn_13858,k_rev (TST),0.028494,cm^3/(mol*s),3.52329,88.0867,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05467,0.00693244,0.0396447,"Fitted to 50 data points; dA = *|/ 1.05467, dn = +|- 0.00693244, dEa = +|- 0.0396447 kJ/mol"
rmg_rxn_13858,k_rev (TST+T),5.57332e-07,cm^3/(mol*s),4.83553,72.1746,kJ/mol,1.0 K,300.0 K,3000.0 K,2.01918,0.0915261,0.523413,"Fitted to 50 data points; dA = *|/ 2.01918, dn = +|- 0.0915261, dEa = +|- 0.523413 kJ/mol"
rmg_rxn_13858,k_for (TST+T),1.23447e-05,cm^3/(mol*s),4.62468,17.6839,kJ/mol,1.0 K,300.0 K,3000.0 K,1.93138,0.085736,0.490301,"Fitted to 50 data points; dA = *|/ 1.93138, dn = +|- 0.085736, dEa = +|- 0.490301 kJ/mol"
rmg_rxn_15684,k_rev (TST),0.582018,cm^3/(mol*s),3.38038,44.5016,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04631,0.00589679,0.0337221,"Fitted to 50 data points; dA = *|/ 1.04631, dn = +|- 0.00589679, dEa = +|- 0.0337221 kJ/mol"
rmg_rxn_15684,k_rev (TST+T),1.24585e-06,cm^3/(mol*s),4.96273,25.615,kJ/mol,1.0 K,300.0 K,3000.0 K,2.42681,0.115478,0.660387,"Fitted to 50 data points; dA = *|/ 2.42681, dn = +|- 0.115478, dEa = +|- 0.660387 kJ/mol"
rmg_rxn_15684,k_for (TST+T),1.13305e-05,cm^3/(mol*s),4.95533,27.4375,kJ/mol,1.0 K,300.0 K,3000.0 K,2.35951,0.111814,0.639436,"Fitted to 50 data points; dA = *|/ 2.35951, dn = +|- 0.111814, dEa = +|- 0.639436 kJ/mol"
rmg_rxn_16480,k_rev (TST),2.16864,cm^3/(mol*s),3.70355,62.6237,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05237,0.00664876,0.0380224,"Fitted to 50 data points; dA = *|/ 1.05237, dn = +|- 0.00664876, dEa = +|- 0.0380224 kJ/mol"
rmg_rxn_16480,k_rev (TST+T),0.0636388,cm^3/(mol*s),4.12085,55.5055,kJ/mol,1.0 K,300.0 K,3000.0 K,1.18422,0.0220231,0.125944,"Fitted to 50 data points; dA = *|/ 1.18422, dn = +|- 0.0220231, dEa = +|- 0.125944 kJ/mol"
rmg_rxn_16480,k_for (TST+T),0.168362,cm^3/(mol*s),3.73581,-2.33294,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0626,0.00790911,0.04523,"Fitted to 50 data points; dA = *|/ 1.0626, dn = +|- 0.00790911, dEa = +|- 0.04523 kJ/mol"
rmg_rxn_15486,k_rev (TST),15.128,cm^3/(mol*s),3.54413,150.752,kJ/mol,1.0 K,300.0 K,3000.0 K,1.02993,0.00384067,0.0219637,"Fitted to 50 data points; dA = *|/ 1.02993, dn = +|- 0.00384067, dEa = +|- 0.0219637 kJ/mol"
rmg_rxn_15486,k_rev (TST+T),0.617688,cm^3/(mol*s),3.92659,145.363,kJ/mol,1.0 K,300.0 K,3000.0 K,1.1775,0.0212818,0.121704,"Fitted to 50 data points; dA = *|/ 1.1775, dn = +|- 0.0212818, dEa = +|- 0.121704 kJ/mol"
rmg_rxn_15486,k_for (TST+T),0.314155,cm^3/(mol*s),3.81369,1.96695,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14359,0.0174758,0.0999394,"Fitted to 50 data points; dA = *|/ 1.14359, dn = +|- 0.0174758, dEa = +|- 0.0999394 kJ/mol"
rmg_rxn_16640,k_rev (TST),0.914674,cm^3/(mol*s),3.54605,64.0685,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05033,0.00639583,0.036576,"Fitted to 50 data points; dA = *|/ 1.05033, dn = +|- 0.00639583, dEa = +|- 0.036576 kJ/mol"
rmg_rxn_16640,k_rev (TST+T),0.00271451,cm^3/(mol*s),4.24031,53.5941,kJ/mol,1.0 K,300.0 K,3000.0 K,1.31087,0.0352575,0.201628,"Fitted to 50 data points; dA = *|/ 1.31087, dn = +|- 0.0352575, dEa = +|- 0.201628 kJ/mol"
rmg_rxn_16640,k_for (TST+T),0.0118734,cm^3/(mol*s),3.92992,0.489709,kJ/mol,1.0 K,300.0 K,3000.0 K,1.17962,0.0215168,0.123049,"Fitted to 50 data points; dA = *|/ 1.17962, dn = +|- 0.0215168, dEa = +|- 0.123049 kJ/mol"
rmg_rxn_15419,k_rev (TST),4.61111,cm^3/(mol*s),3.36819,57.7512,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0844,0.0105538,0.0603542,"Fitted to 50 data points; dA = *|/ 1.0844, dn = +|- 0.0105538, dEa = +|- 0.0603542 kJ/mol"
rmg_rxn_15419,k_rev (TST+T),0.000492763,cm^3/(mol*s),4.47279,43.8901,kJ/mol,1.0 K,300.0 K,3000.0 K,1.67059,0.066842,0.382251,"Fitted to 50 data points; dA = *|/ 1.67059, dn = +|- 0.066842, dEa = +|- 0.382251 kJ/mol"
rmg_rxn_15419,k_for (TST+T),0.00054168,cm^3/(mol*s),4.58423,14.6356,kJ/mol,1.0 K,300.0 K,3000.0 K,1.74632,0.0726161,0.415272,"Fitted to 50 data points; dA = *|/ 1.74632, dn = +|- 0.0726161, dEa = +|- 0.415272 kJ/mol"
rmg_rxn_16772,k_rev (TST),10.2661,cm^3/(mol*s),3.48433,36.4958,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04115,0.00525234,0.0300367,"Fitted to 50 data points; dA = *|/ 1.04115, dn = +|- 0.00525234, dEa = +|- 0.0300367 kJ/mol"
rmg_rxn_16772,k_rev (TST+T),0.000528635,cm^3/(mol*s),4.67591,21.2038,kJ/mol,1.0 K,300.0 K,3000.0 K,1.84437,0.0797318,0.455964,"Fitted to 50 data points; dA = *|/ 1.84437, dn = +|- 0.0797318, dEa = +|- 0.455964 kJ/mol"
rmg_rxn_16772,k_for (TST+T),0.000488513,cm^3/(mol*s),4.52998,14.527,kJ/mol,1.0 K,300.0 K,3000.0 K,1.73102,0.0714702,0.408718,"Fitted to 50 data points; dA = *|/ 1.73102, dn = +|- 0.0714702, dEa = +|- 0.408718 kJ/mol"
rmg_rxn_13995,k_rev (TST),9.76139,cm^3/(mol*s),3.43122,77.1437,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06282,0.00793558,0.0453814,"Fitted to 50 data points; dA = *|/ 1.06282, dn = +|- 0.00793558, dEa = +|- 0.0453814 kJ/mol"
rmg_rxn_13995,k_rev (TST+T),5.16758e-05,cm^3/(mol*s),4.90214,59.3771,kJ/mol,1.0 K,300.0 K,3000.0 K,2.16552,0.10064,0.575531,"Fitted to 50 data points; dA = *|/ 2.16552, dn = +|- 0.10064, dEa = +|- 0.575531 kJ/mol"
rmg_rxn_13995,k_for (TST+T),5.79546e-05,cm^3/(mol*s),4.77636,17.9104,kJ/mol,1.0 K,300.0 K,3000.0 K,2.10244,0.0967893,0.553511,"Fitted to 50 data points; dA = *|/ 2.10244, dn = +|- 0.0967893, dEa = +|- 0.553511 kJ/mol"
rmg_rxn_13911,k_rev (TST),7.10867,cm^3/(mol*s),3.68313,141.984,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05615,0.00711543,0.0406912,"Fitted to 50 data points; dA = *|/ 1.05615, dn = +|- 0.00711543, dEa = +|- 0.0406912 kJ/mol"
rmg_rxn_13911,k_rev (TST+T),9.45172e-09,cm^3/(mol*s),6.17461,114.849,kJ/mol,1.0 K,300.0 K,3000.0 K,5.47547,0.221463,1.26649,"Fitted to 50 data points; dA = *|/ 5.47547, dn = +|- 0.221463, dEa = +|- 1.26649 kJ/mol"
rmg_rxn_13911,k_for (TST+T),4.01295e-10,cm^3/(mol*s),5.92205,33.5728,kJ/mol,1.0 K,300.0 K,3000.0 K,5.01096,0.209916,1.20045,"Fitted to 50 data points; dA = *|/ 5.01096, dn = +|- 0.209916, dEa = +|- 1.20045 kJ/mol"
rmg_rxn_14121,k_rev (TST),3.58767,cm^3/(mol*s),3.51345,104.152,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07184,0.00903648,0.0516771,"Fitted to 50 data points; dA = *|/ 1.07184, dn = +|- 0.00903648, dEa = +|- 0.0516771 kJ/mol"
rmg_rxn_14121,k_rev (TST+T),0.000220988,cm^3/(mol*s),4.68554,89.7398,kJ/mol,1.0 K,300.0 K,3000.0 K,1.80685,0.0770549,0.440656,"Fitted to 50 data points; dA = *|/ 1.80685, dn = +|- 0.0770549, dEa = +|- 0.440656 kJ/mol"
rmg_rxn_14121,k_for (TST+T),0.0230518,cm^3/(mol*s),4.40842,14.4266,kJ/mol,1.0 K,300.0 K,3000.0 K,1.70574,0.0695542,0.397761,"Fitted to 50 data points; dA = *|/ 1.70574, dn = +|- 0.0695542, dEa = +|- 0.397761 kJ/mol"
rmg_rxn_13881,k_rev (TST),0.206066,cm^3/(mol*s),3.45164,67.8051,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05066,0.00643687,0.0368107,"Fitted to 50 data points; dA = *|/ 1.05066, dn = +|- 0.00643687, dEa = +|- 0.0368107 kJ/mol"
rmg_rxn_13881,k_rev (TST+T),4.23014e-07,cm^3/(mol*s),5.04063,49.1645,kJ/mol,1.0 K,300.0 K,3000.0 K,2.4962,0.11915,0.681384,"Fitted to 50 data points; dA = *|/ 2.4962, dn = +|- 0.11915, dEa = +|- 0.681384 kJ/mol"
rmg_rxn_13881,k_for (TST+T),6.72267e-06,cm^3/(mol*s),4.98727,25.5216,kJ/mol,1.0 K,300.0 K,3000.0 K,2.50499,0.119607,0.684002,"Fitted to 50 data points; dA = *|/ 2.50499, dn = +|- 0.119607, dEa = +|- 0.684002 kJ/mol"
rmg_rxn_15493,k_rev (TST),1.79508,cm^3/(mol*s),3.52798,32.0849,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04253,0.00542516,0.031025,"Fitted to 50 data points; dA = *|/ 1.04253, dn = +|- 0.00542516, dEa = +|- 0.031025 kJ/mol"
rmg_rxn_15493,k_rev (TST+T),0.00018615,cm^3/(mol*s),4.63513,17.8634,kJ/mol,1.0 K,300.0 K,3000.0 K,1.76198,0.0737792,0.421923,"Fitted to 50 data points; dA = *|/ 1.76198, dn = +|- 0.0737792, dEa = +|- 0.421923 kJ/mol"
rmg_rxn_15493,k_for (TST+T),0.000612661,cm^3/(mol*s),4.42591,17.6944,kJ/mol,1.0 K,300.0 K,3000.0 K,1.6646,0.0663737,0.379573,"Fitted to 50 data points; dA = *|/ 1.6646, dn = +|- 0.0663737, dEa = +|- 0.379573 kJ/mol"
rmg_rxn_14178,k_rev (TST),0.788388,cm^3/(mol*s),3.36755,58.5643,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04381,0.00558507,0.0319395,"Fitted to 50 data points; dA = *|/ 1.04381, dn = +|- 0.00558507, dEa = +|- 0.0319395 kJ/mol"
rmg_rxn_14178,k_rev (TST+T),7.37033e-06,cm^3/(mol*s),4.76934,41.519,kJ/mol,1.0 K,300.0 K,3000.0 K,2.11752,0.0977201,0.558834,"Fitted to 50 data points; dA = *|/ 2.11752, dn = +|- 0.0977201, dEa = +|- 0.558834 kJ/mol"
rmg_rxn_14178,k_for (TST+T),2.58677e-06,cm^3/(mol*s),4.78582,17.5686,kJ/mol,1.0 K,300.0 K,3000.0 K,2.07138,0.0948507,0.542425,"Fitted to 50 data points; dA = *|/ 2.07138, dn = +|- 0.0948507, dEa = +|- 0.542425 kJ/mol"
rmg_rxn_16472,k_rev (TST),2.81355,cm^3/(mol*s),3.56766,67.515,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05155,0.00654666,0.0374385,"Fitted to 50 data points; dA = *|/ 1.05155, dn = +|- 0.00654666, dEa = +|- 0.0374385 kJ/mol"
rmg_rxn_16472,k_rev (TST+T),0.00041332,cm^3/(mol*s),4.62817,53.1784,kJ/mol,1.0 K,300.0 K,3000.0 K,1.62138,0.0629476,0.35998,"Fitted to 50 data points; dA = *|/ 1.62138, dn = +|- 0.0629476, dEa = +|- 0.35998 kJ/mol"
rmg_rxn_16472,k_for (TST+T),0.000457237,cm^3/(mol*s),4.36267,5.67561,kJ/mol,1.0 K,300.0 K,3000.0 K,1.47148,0.050312,0.28772,"Fitted to 50 data points; dA = *|/ 1.47148, dn = +|- 0.050312, dEa = +|- 0.28772 kJ/mol"
rmg_rxn_15703,k_rev (TST),0.0857056,cm^3/(mol*s),3.49186,94.7419,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04476,0.00570312,0.0326146,"Fitted to 50 data points; dA = *|/ 1.04476, dn = +|- 0.00570312, dEa = +|- 0.0326146 kJ/mol"
rmg_rxn_15703,k_rev (TST+T),4.06465e-06,cm^3/(mol*s),4.69323,79.545,kJ/mol,1.0 K,300.0 K,3000.0 K,1.84128,0.0795133,0.454714,"Fitted to 50 data points; dA = *|/ 1.84128, dn = +|- 0.0795133, dEa = +|- 0.454714 kJ/mol"
rmg_rxn_15703,k_for (TST+T),1.01312e-05,cm^3/(mol*s),4.50208,10.731,kJ/mol,1.0 K,300.0 K,3000.0 K,1.71039,0.0699087,0.399789,"Fitted to 50 data points; dA = *|/ 1.71039, dn = +|- 0.0699087, dEa = +|- 0.399789 kJ/mol"
rmg_rxn_13994,k_rev (TST),2.41274,cm^3/(mol*s),3.37786,55.2547,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06547,0.00826007,0.0472371,"Fitted to 50 data points; dA = *|/ 1.06547, dn = +|- 0.00826007, dEa = +|- 0.0472371 kJ/mol"
rmg_rxn_13994,k_rev (TST+T),4.10515e-06,cm^3/(mol*s),4.99005,36.3837,kJ/mol,1.0 K,300.0 K,3000.0 K,2.49706,0.119194,0.68164,"Fitted to 50 data points; dA = *|/ 2.49706, dn = +|- 0.119194, dEa = +|- 0.68164 kJ/mol"
rmg_rxn_13994,k_for (TST+T),1.09655e-06,cm^3/(mol*s),5.01281,30.3621,kJ/mol,1.0 K,300.0 K,3000.0 K,2.53746,0.121285,0.693595,"Fitted to 50 data points; dA = *|/ 2.53746, dn = +|- 0.121285, dEa = +|- 0.693595 kJ/mol"
rmg_rxn_13971,k_rev (TST),10.6698,cm^3/(mol*s),3.41986,80.0256,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04623,0.00588654,0.0336635,"Fitted to 50 data points; dA = *|/ 1.04623, dn = +|- 0.00588654, dEa = +|- 0.0336635 kJ/mol"
rmg_rxn_13971,k_rev (TST+T),3.8521e-08,cm^3/(mol*s),5.79,54.1825,kJ/mol,1.0 K,300.0 K,3000.0 K,4.86834,0.206155,1.17895,"Fitted to 50 data points; dA = *|/ 4.86834, dn = +|- 0.206155, dEa = +|- 1.17895 kJ/mol"
rmg_rxn_13971,k_for (TST+T),8.49252e-10,cm^3/(mol*s),5.8651,47.1556,kJ/mol,1.0 K,300.0 K,3000.0 K,4.8198,0.20485,1.17148,"Fitted to 50 data points; dA = *|/ 4.8198, dn = +|- 0.20485, dEa = +|- 1.17148 kJ/mol"
rmg_rxn_16735,k_rev (TST),0.847049,cm^3/(mol*s),3.41359,67.5152,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03271,0.00419238,0.0239751,"Fitted to 50 data points; dA = *|/ 1.03271, dn = +|- 0.00419238, dEa = +|- 0.0239751 kJ/mol"
rmg_rxn_16735,k_rev (TST+T),1.59057e-06,cm^3/(mol*s),5.00713,47.757,kJ/mol,1.0 K,300.0 K,3000.0 K,2.25908,0.106149,0.607037,"Fitted to 50 data points; dA = *|/ 2.25908, dn = +|- 0.106149, dEa = +|- 0.607037 kJ/mol"
rmg_rxn_16735,k_for (TST+T),1.24752e-06,cm^3/(mol*s),5.06771,13.0034,kJ/mol,1.0 K,300.0 K,3000.0 K,2.29998,0.108486,0.620403,"Fitted to 50 data points; dA = *|/ 2.29998, dn = +|- 0.108486, dEa = +|- 0.620403 kJ/mol"
rmg_rxn_16463,k_rev (TST),0.275886,cm^3/(mol*s),3.44512,40.8324,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04696,0.00597753,0.0341838,"Fitted to 50 data points; dA = *|/ 1.04696, dn = +|- 0.00597753, dEa = +|- 0.0341838 kJ/mol"
rmg_rxn_16463,k_rev (TST+T),7.57043e-05,cm^3/(mol*s),4.42909,27.052,kJ/mol,1.0 K,300.0 K,3000.0 K,1.5225,0.0547516,0.313109,"Fitted to 50 data points; dA = *|/ 1.5225, dn = +|- 0.0547516, dEa = +|- 0.313109 kJ/mol"
rmg_rxn_16463,k_for (TST+T),6.99636e-05,cm^3/(mol*s),4.3025,4.33489,kJ/mol,1.0 K,300.0 K,3000.0 K,1.43138,0.0467129,0.267138,"Fitted to 50 data points; dA = *|/ 1.43138, dn = +|- 0.0467129, dEa = +|- 0.267138 kJ/mol"
rmg_rxn_15385,k_rev (TST),86.2519,cm^3/(mol*s),3.777,183.64,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07802,0.00978478,0.0559565,"Fitted to 50 data points; dA = *|/ 1.07802, dn = +|- 0.00978478, dEa = +|- 0.0559565 kJ/mol"
rmg_rxn_15385,k_rev (TST+T),0.900251,cm^3/(mol*s),4.32523,176.376,kJ/mol,1.0 K,300.0 K,3000.0 K,1.37118,0.0411167,0.235135,"Fitted to 50 data points; dA = *|/ 1.37118, dn = +|- 0.0411167, dEa = +|- 0.235135 kJ/mol"
rmg_rxn_15385,k_for (TST+T),1.43379,cm^3/(mol*s),3.98423,8.03174,kJ/mol,1.0 K,300.0 K,3000.0 K,1.25244,0.0293185,0.167665,"Fitted to 50 data points; dA = *|/ 1.25244, dn = +|- 0.0293185, dEa = +|- 0.167665 kJ/mol"
rmg_rxn_15577,k_rev (TST),1.49476,cm^3/(mol*s),3.64019,83.0799,kJ/mol,1.0 K,300.0 K,3000.0 K,1.06017,0.00760994,0.0435191,"Fitted to 50 data points; dA = *|/ 1.06017, dn = +|- 0.00760994, dEa = +|- 0.0435191 kJ/mol"
rmg_rxn_15577,k_rev (TST+T),0.0612185,cm^3/(mol*s),4.01758,76.6845,kJ/mol,1.0 K,300.0 K,3000.0 K,1.16131,0.0194786,0.111393,"Fitted to 50 data points; dA = *|/ 1.16131, dn = +|- 0.0194786, dEa = +|- 0.111393 kJ/mol"
rmg_rxn_15577,k_for (TST+T),0.441899,cm^3/(mol*s),3.54908,-2.77345,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03824,0.00488769,0.0279514,"Fitted to 50 data points; dA = *|/ 1.03824, dn = +|- 0.00488769, dEa = +|- 0.0279514 kJ/mol"
rmg_rxn_15613,k_rev (TST),11.0076,cm^3/(mol*s),3.29222,55.2945,kJ/mol,1.0 K,300.0 K,3000.0 K,1.0977,0.0121414,0.0694332,"Fitted to 50 data points; dA = *|/ 1.0977, dn = +|- 0.0121414, dEa = +|- 0.0694332 kJ/mol"
rmg_rxn_15613,k_rev (TST+T),5.64745e-05,cm^3/(mol*s),4.76782,37.5519,kJ/mol,1.0 K,300.0 K,3000.0 K,2.13128,0.0985638,0.563659,"Fitted to 50 data points; dA = *|/ 2.13128, dn = +|- 0.0985638, dEa = +|- 0.563659 kJ/mol"
rmg_rxn_15613,k_for (TST+T),3.04061e-05,cm^3/(mol*s),4.76416,20.7983,kJ/mol,1.0 K,300.0 K,3000.0 K,2.12687,0.0982942,0.562118,"Fitted to 50 data points; dA = *|/ 2.12687, dn = +|- 0.0982942, dEa = +|- 0.562118 kJ/mol"
rmg_rxn_16496,k_rev (TST),0.998531,cm^3/(mol*s),3.66436,22.1163,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04804,0.00611159,0.0349505,"Fitted to 50 data points; dA = *|/ 1.04804, dn = +|- 0.00611159, dEa = +|- 0.0349505 kJ/mol"
rmg_rxn_16496,k_rev (TST+T),0.00546407,cm^3/(mol*s),4.28817,12.9117,kJ/mol,1.0 K,300.0 K,3000.0 K,1.34556,0.03866,0.221086,"Fitted to 50 data points; dA = *|/ 1.34556, dn = +|- 0.03866, dEa = +|- 0.221086 kJ/mol"
