A,A_unit,n,Ea,Ea_unit,T0,T0_unit,Tmin,Tmin_unit,Tmax,Tmax_unit,dA,dn,dEa,folder,subfolder,E0_reactants_kJmol,E0_TS_kJmol,E0_products_kJmol
6.29781e-08,cm^3/(mol*s),5.20615,34.7735,kJ/mol,1.0,K,300.0,K,3000.0,K,3.01568,0.143774,0.822207,ZEUS,rmg_rxn_16800,87.77,146.45,0.0
0.00103308,cm^3/(mol*s),4.35679,4.51293,kJ/mol,1.0,K,300.0,K,3000.0,K,1.43807,0.0473203,0.270612,ZEUS,rmg_rxn_16469,24.62,46.51,0.0
0.0370097,cm^3/(mol*s),4.06698,0.124327,kJ/mol,1.0,K,300.0,K,3000.0,K,1.23082,0.0270503,0.154693,ZEUS,rmg_rxn_16771,39.54,56.28,0.0
1.39733e-06,cm^3/(mol*s),4.72218,15.3425,kJ/mol,1.0,K,300.0,K,3000.0,K,2.01458,0.0912295,0.521716,ZEUS,rmg_rxn_15680,96.57,136.28,0.0
721401.0,cm^3/(mol*s),2.4312,20.3576,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13625,0.0166377,0.0951463,ZEUS,rmg_rxn_15440,0.0,23.87,22.52
3.69448e-06,cm^3/(mol*s),4.83371,17.382,kJ/mol,1.0,K,300.0,K,3000.0,K,2.17787,0.101381,0.579767,ZEUS,rmg_rxn_15714,17.65,59.72,0.0
2.24384e-05,cm^3/(mol*s),4.66522,19.8708,kJ/mol,1.0,K,300.0,K,3000.0,K,1.99411,0.0898991,0.514108,ZEUS,rmg_rxn_15647,47.64,90.1,0.0
0.000771066,cm^3/(mol*s),4.35895,14.8674,kJ/mol,1.0,K,300.0,K,3000.0,K,1.63867,0.0643293,0.367882,ZEUS,rmg_rxn_15698,34.83,68.19,0.0
1.89431e-06,cm^3/(mol*s),4.97305,23.2536,kJ/mol,1.0,K,300.0,K,3000.0,K,2.48983,0.118817,0.679483,ZEUS,rmg_rxn_15691,29.03,77.35,0.0
0.000265329,cm^3/(mol*s),4.28366,3.92233,kJ/mol,1.0,K,300.0,K,3000.0,K,1.39946,0.0437752,0.250338,ZEUS,rmg_rxn_16532,22.6,44.91,0.0
0.00608876,cm^3/(mol*s),4.50994,9.35054,kJ/mol,1.0,K,300.0,K,3000.0,K,1.64819,0.0650832,0.372193,ZEUS,rmg_rxn_16808,30.95,57.98,0.0
3.65303e-07,cm^3/(mol*s),4.69035,55.6115,kJ/mol,1.0,K,300.0,K,3000.0,K,2.28344,0.107546,0.615027,ZEUS,rmg_rxn_16776,15.2,96.86,0.0
0.622418,cm^3/(mol*s),3.59295,-3.48704,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0549,0.00696082,0.039807,ZEUS,rmg_rxn_15450,27.3,34.89,0.0
0.0114498,cm^3/(mol*s),4.08357,0.136473,kJ/mol,1.0,K,300.0,K,3000.0,K,1.22332,0.0262548,0.150144,ZEUS,rmg_rxn_16743,45.29,61.79,0.0
0.0115183,cm^3/(mol*s),3.88838,-0.164531,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14842,0.0180252,0.103081,ZEUS,rmg_rxn_16647,53.41,68.64,0.0
0.0605853,cm^3/(mol*s),4.08475,8.0488,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31276,0.0354453,0.202702,ZEUS,rmg_rxn_15539,138.49,158.35,0.0
0.000152082,cm^3/(mol*s),4.26147,8.00637,kJ/mol,1.0,K,300.0,K,3000.0,K,1.5049,0.0532373,0.304449,ZEUS,rmg_rxn_16648,28.24,54.98,0.0
1.44623,cm^3/(mol*s),3.88032,6.50189,kJ/mol,1.0,K,300.0,K,3000.0,K,1.49824,0.0526589,0.301142,ZEUS,rmg_rxn_14502,77.56,100.92,0.0
4.68064e-05,cm^3/(mol*s),4.4056,5.38011,kJ/mol,1.0,K,300.0,K,3000.0,K,1.5225,0.0547512,0.313107,ZEUS,rmg_rxn_16643,29.2,55.87,0.0
4.1348e-06,cm^3/(mol*s),4.84323,17.2862,kJ/mol,1.0,K,300.0,K,3000.0,K,2.18566,0.101846,0.582427,ZEUS,rmg_rxn_15652,35.2,75.72,0.0
8.53153e-05,cm^3/(mol*s),4.51835,5.35133,kJ/mol,1.0,K,300.0,K,3000.0,K,1.57326,0.0590233,0.337538,ZEUS,rmg_rxn_16468,26.88,52.48,0.0
0.00824517,cm^3/(mol*s),4.16185,3.97336,kJ/mol,1.0,K,300.0,K,3000.0,K,1.29293,0.033463,0.191365,ZEUS,rmg_rxn_15390,40.18,60.81,0.0
7.88772e-08,cm^3/(mol*s),4.96301,20.5113,kJ/mol,1.0,K,300.0,K,3000.0,K,2.4516,0.116801,0.667954,ZEUS,rmg_rxn_15616,17.78,64.83,0.0
0.00735029,cm^3/(mol*s),4.41346,11.5142,kJ/mol,1.0,K,300.0,K,3000.0,K,1.57219,0.0589345,0.33703,ZEUS,rmg_rxn_15497,74.42,102.45,0.0
0.0284888,cm^3/(mol*s),4.24444,8.38349,kJ/mol,1.0,K,300.0,K,3000.0,K,1.41002,0.0447546,0.255939,ZEUS,rmg_rxn_15391,77.74,101.38,0.0
0.000110198,cm^3/(mol*s),4.42422,6.09731,kJ/mol,1.0,K,300.0,K,3000.0,K,1.53124,0.0554969,0.317371,ZEUS,rmg_rxn_16505,20.63,46.65,0.0
0.00111762,cm^3/(mol*s),4.13702,2.39158,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31029,0.0352001,0.2013,ZEUS,rmg_rxn_16461,50.61,71.8,0.0
0.000400976,cm^3/(mol*s),4.34007,10.0297,kJ/mol,1.0,K,300.0,K,3000.0,K,1.58163,0.0597143,0.34149,ZEUS,rmg_rxn_16597,27.58,56.39,0.0
3.14391e-06,cm^3/(mol*s),4.82507,19.7923,kJ/mol,1.0,K,300.0,K,3000.0,K,2.16958,0.100884,0.576928,ZEUS,rmg_rxn_15599,12.56,56.47,0.0
7.57035e-06,cm^3/(mol*s),4.55073,13.6435,kJ/mol,1.0,K,300.0,K,3000.0,K,1.80503,0.0769231,0.439902,ZEUS,rmg_rxn_15690,16.08,52.12,0.0
12.0494,cm^3/(mol*s),3.04419,2.09068,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25476,0.02956,0.169045,ZEUS,rmg_rxn_16741,68.22,88.87,0.0
0.000307646,cm^3/(mol*s),4.41748,6.46467,kJ/mol,1.0,K,300.0,K,3000.0,K,1.54352,0.0565379,0.323324,ZEUS,rmg_rxn_16493,34.31,61.56,0.0
0.00138128,cm^3/(mol*s),4.11539,1.4458,kJ/mol,1.0,K,300.0,K,3000.0,K,1.28035,0.0321891,0.184081,ZEUS,rmg_rxn_16504,37.29,56.44,0.0
4.49395e-06,cm^3/(mol*s),5.1447,37.8602,kJ/mol,1.0,K,300.0,K,3000.0,K,2.33616,0.110519,0.632029,ZEUS,rmg_rxn_14504,0.0,62.52,25.28
0.00101614,cm^3/(mol*s),4.51621,13.4282,kJ/mol,1.0,K,300.0,K,3000.0,K,1.67156,0.0669177,0.382684,ZEUS,rmg_rxn_15494,26.97,58.71,0.0
0.0489028,cm^3/(mol*s),4.12425,9.03509,kJ/mol,1.0,K,300.0,K,3000.0,K,1.34993,0.0390819,0.223499,ZEUS,rmg_rxn_15392,88.9,110.58,0.0
0.198508,cm^3/(mol*s),3.82481,2.59172,kJ/mol,1.0,K,300.0,K,3000.0,K,1.15387,0.0186422,0.10661,ZEUS,rmg_rxn_15410,68.88,81.18,0.0
0.0261161,cm^3/(mol*s),3.77179,0.121665,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11002,0.0135949,0.0777454,ZEUS,rmg_rxn_15516,42.42,54.26,0.0
6.5876e-07,cm^3/(mol*s),4.72558,17.9056,kJ/mol,1.0,K,300.0,K,3000.0,K,2.11795,0.0977465,0.558985,ZEUS,rmg_rxn_15611,20.42,63.16,0.0
0.81802,cm^3/(mol*s),3.49197,-3.91588,kJ/mol,1.0,K,300.0,K,3000.0,K,1.05523,0.00700269,0.0400465,ZEUS,rmg_rxn_15476,90.86,93.16,0.0
6.03997e-06,cm^3/(mol*s),4.79273,19.5993,kJ/mol,1.0,K,300.0,K,3000.0,K,2.18144,0.101594,0.580988,ZEUS,rmg_rxn_15614,14.29,57.15,0.0
2.9584e-07,cm^3/(mol*s),4.96174,22.8278,kJ/mol,1.0,K,300.0,K,3000.0,K,2.39948,0.114003,0.65195,ZEUS,rmg_rxn_15601,6.65,55.03,0.0
0.0558067,cm^3/(mol*s),3.72613,-3.20607,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0631,0.00796981,0.0455771,ZEUS,rmg_rxn_16633,43.07,50.59,0.0
0.87327,cm^3/(mol*s),3.17523,-5.05225,kJ/mol,1.0,K,300.0,K,3000.0,K,1.10013,0.0124299,0.071083,ZEUS,rmg_rxn_15588,42.85,44.81,0.0
0.000507733,cm^3/(mol*s),4.34232,3.52301,kJ/mol,1.0,K,300.0,K,3000.0,K,1.43782,0.0472981,0.270485,ZEUS,rmg_rxn_15675,42.77,67.58,0.0
67.716,cm^3/(mol*s),3.00949,-0.976204,kJ/mol,1.0,K,300.0,K,3000.0,K,1.06442,0.00813167,0.0465028,ZEUS,rmg_rxn_16507,9.01,20.62,0.0
0.113648,cm^3/(mol*s),3.70081,0.308682,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09319,0.0116056,0.066369,ZEUS,rmg_rxn_15485,59.08,69.29,0.0
1.31259,cm^3/(mol*s),3.52345,-2.54061,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03844,0.00491292,0.0280956,ZEUS,rmg_rxn_15517,97.86,102.6,0.0
2.26286e-05,cm^3/(mol*s),4.40383,8.14739,kJ/mol,1.0,K,300.0,K,3000.0,K,1.61344,0.0623079,0.356322,ZEUS,rmg_rxn_15702,18.43,49.33,0.0
62.9966,cm^3/(mol*s),3.35986,-2.90793,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04011,0.00512273,0.0292955,ZEUS,rmg_rxn_15411,68.11,73.33,0.0
0.156495,cm^3/(mol*s),3.75366,-2.49177,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04742,0.00603463,0.0345104,ZEUS,rmg_rxn_15467,109.96,120.02,0.0
0.0163397,cm^3/(mol*s),3.98589,-0.879939,kJ/mol,1.0,K,300.0,K,3000.0,K,1.17119,0.0205824,0.117705,ZEUS,rmg_rxn_16571,40.69,55.73,0.0
0.00464875,cm^3/(mol*s),4.24212,8.57278,kJ/mol,1.0,K,300.0,K,3000.0,K,1.51446,0.0540622,0.309167,ZEUS,rmg_rxn_15653,15.04,47.8,0.0
0.00943777,cm^3/(mol*s),3.87745,-0.836761,kJ/mol,1.0,K,300.0,K,3000.0,K,1.1088,0.0134515,0.0769257,ZEUS,rmg_rxn_16501,34.38,48.73,0.0
5.27548,cm^3/(mol*s),3.42524,-4.64127,kJ/mol,1.0,K,300.0,K,3000.0,K,1.08057,0.0100933,0.0577209,ZEUS,rmg_rxn_15442,137.44,138.86,0.0
0.971914,cm^3/(mol*s),3.47936,25.331,kJ/mol,1.0,K,300.0,K,3000.0,K,1.07029,0.00884753,0.0505966,ZEUS,rmg_rxn_16646,0.0,33.29,27.26
8.24563e-05,cm^3/(mol*s),4.21873,2.39536,kJ/mol,1.0,K,300.0,K,3000.0,K,1.35187,0.0392694,0.224571,ZEUS,rmg_rxn_15661,64.57,89.32,0.0
5.41946e-05,cm^3/(mol*s),4.79718,19.9357,kJ/mol,1.0,K,300.0,K,3000.0,K,2.13849,0.0990041,0.566177,ZEUS,rmg_rxn_15709,14.02,55.97,0.0
0.0021651,cm^3/(mol*s),4.5706,11.9676,kJ/mol,1.0,K,300.0,K,3000.0,K,1.71693,0.0704057,0.402631,ZEUS,rmg_rxn_15412,52.53,83.95,0.0
53.6899,cm^3/(mol*s),2.44474,-3.37392,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03573,0.00457268,0.0261499,ZEUS,rmg_rxn_16804,105.14,108.23,0.0
0.00130792,cm^3/(mol*s),4.23938,4.48748,kJ/mol,1.0,K,300.0,K,3000.0,K,1.37717,0.0416847,0.238384,ZEUS,rmg_rxn_15596,68.69,93.95,0.0
0.000101072,cm^3/(mol*s),4.47964,11.8807,kJ/mol,1.0,K,300.0,K,3000.0,K,1.62483,0.0632242,0.361562,ZEUS,rmg_rxn_15422,27.63,57.66,0.0
3.02261e-07,cm^3/(mol*s),4.94144,23.1928,kJ/mol,1.0,K,300.0,K,3000.0,K,2.36321,0.112019,0.640605,ZEUS,rmg_rxn_15615,5.87,53.89,0.0
1.81324e-05,cm^3/(mol*s),4.69803,16.5793,kJ/mol,1.0,K,300.0,K,3000.0,K,2.00364,0.0905197,0.517657,ZEUS,rmg_rxn_15688,18.44,58.45,0.0
0.00208164,cm^3/(mol*s),3.87036,-0.587242,kJ/mol,1.0,K,300.0,K,3000.0,K,1.11912,0.0146588,0.0838295,ZEUS,rmg_rxn_15713,73.98,88.0,0.0
7.33879e-08,cm^3/(mol*s),5.38127,24.9972,kJ/mol,1.0,K,300.0,K,3000.0,K,3.0693,0.14607,0.835333,ZEUS,rmg_rxn_16802,41.9,95.31,0.0
0.000105538,cm^3/(mol*s),4.53242,8.23737,kJ/mol,1.0,K,300.0,K,3000.0,K,1.66467,0.0663791,0.379604,ZEUS,rmg_rxn_16514,18.23,47.43,0.0
0.544311,cm^3/(mol*s),3.51685,27.0684,kJ/mol,1.0,K,300.0,K,3000.0,K,1.7869,0.0756084,0.432384,ZEUS,rmg_rxn_15381,0.0,49.42,11.48
9.00195e-06,cm^3/(mol*s),4.91654,20.9069,kJ/mol,1.0,K,300.0,K,3000.0,K,2.15976,0.100293,0.573548,ZEUS,rmg_rxn_16639,0.0,43.7,0.51
0.433769,cm^3/(mol*s),3.99321,54.8546,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20928,0.0247512,0.141545,ZEUS,rmg_rxn_16738,0.0,66.23,53.28
0.00138542,cm^3/(mol*s),4.10217,5.08558,kJ/mol,1.0,K,300.0,K,3000.0,K,1.30264,0.0344377,0.19694,ZEUS,rmg_rxn_15526,30.95,52.47,0.0
0.0291374,cm^3/(mol*s),4.36829,7.21966,kJ/mol,1.0,K,300.0,K,3000.0,K,1.48614,0.0516036,0.295107,ZEUS,rmg_rxn_15469,13.8,39.13,0.0
3.63338e-06,cm^3/(mol*s),4.68687,13.9404,kJ/mol,1.0,K,300.0,K,3000.0,K,1.95911,0.0875925,0.500917,ZEUS,rmg_rxn_15672,18.06,56.56,0.0
0.627858,cm^3/(mol*s),3.7036,0.254963,kJ/mol,1.0,K,300.0,K,3000.0,K,1.09384,0.011683,0.0668119,ZEUS,rmg_rxn_16713,102.92,111.73,0.0
0.192669,cm^3/(mol*s),3.58969,22.7455,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04657,0.00592916,0.0339072,ZEUS,rmg_rxn_16585,0.0,32.3,25.89
0.0967668,cm^3/(mol*s),4.14459,9.31344,kJ/mol,1.0,K,300.0,K,3000.0,K,1.35219,0.0393004,0.224748,ZEUS,rmg_rxn_15490,45.36,67.68,0.0
0.000786169,cm^3/(mol*s),4.16146,2.23653,kJ/mol,1.0,K,300.0,K,3000.0,K,1.31261,0.0354303,0.202616,ZEUS,rmg_rxn_16531,40.53,60.41,0.0
0.00621606,cm^3/(mol*s),4.06767,0.822999,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25843,0.02994,0.171219,ZEUS,rmg_rxn_15654,46.68,61.17,0.0
0.00139312,cm^3/(mol*s),4.12986,1.96772,kJ/mol,1.0,K,300.0,K,3000.0,K,1.28684,0.0328476,0.187847,ZEUS,rmg_rxn_16462,40.18,59.16,0.0
0.198068,cm^3/(mol*s),4.10754,8.02498,kJ/mol,1.0,K,300.0,K,3000.0,K,1.32165,0.0363247,0.207731,ZEUS,rmg_rxn_15406,43.85,64.43,0.0
5.81236e-06,cm^3/(mol*s),4.78726,23.7309,kJ/mol,1.0,K,300.0,K,3000.0,K,2.14873,0.0996261,0.569734,ZEUS,rmg_rxn_16774,0.0,47.1,3.37
0.00159686,cm^3/(mol*s),4.3545,10.6336,kJ/mol,1.0,K,300.0,K,3000.0,K,1.51914,0.0544642,0.311466,ZEUS,rmg_rxn_15478,27.33,55.41,0.0
0.000108746,cm^3/(mol*s),4.58408,6.71816,kJ/mol,1.0,K,300.0,K,3000.0,K,1.70539,0.0695273,0.397608,ZEUS,rmg_rxn_15576,67.5,99.7,0.0
0.00329134,cm^3/(mol*s),4.43517,6.49171,kJ/mol,1.0,K,300.0,K,3000.0,K,1.5222,0.0547261,0.312964,ZEUS,rmg_rxn_15628,44.13,67.53,0.0
1.14151e-06,cm^3/(mol*s),4.83719,17.6567,kJ/mol,1.0,K,300.0,K,3000.0,K,2.19554,0.102433,0.585787,ZEUS,rmg_rxn_15602,16.3,59.42,0.0
0.257972,cm^3/(mol*s),3.83998,4.52157,kJ/mol,1.0,K,300.0,K,3000.0,K,1.16842,0.0202738,0.11594,ZEUS,rmg_rxn_15498,68.17,82.3,0.0
0.0209948,cm^3/(mol*s),3.88587,2.0551,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18005,0.021564,0.123319,ZEUS,rmg_rxn_15567,47.85,66.88,0.0
0.00152612,cm^3/(mol*s),4.40136,12.8636,kJ/mol,1.0,K,300.0,K,3000.0,K,1.5679,0.0585786,0.334995,ZEUS,rmg_rxn_15521,27.76,57.33,0.0
0.0207041,cm^3/(mol*s),4.31039,10.7974,kJ/mol,1.0,K,300.0,K,3000.0,K,1.48889,0.0518439,0.296481,ZEUS,rmg_rxn_15734,45.4,72.14,0.0
1.10515e-05,cm^3/(mol*s),5.00846,12.2418,kJ/mol,1.0,K,300.0,K,3000.0,K,2.1793,0.101466,0.580255,ZEUS,rmg_rxn_16473,94.67,130.14,0.0
0.000279505,cm^3/(mol*s),4.32905,4.51367,kJ/mol,1.0,K,300.0,K,3000.0,K,1.46865,0.0500616,0.286289,ZEUS,rmg_rxn_16460,35.87,60.21,0.0
0.000200016,cm^3/(mol*s),4.33095,4.99664,kJ/mol,1.0,K,300.0,K,3000.0,K,1.44733,0.0481565,0.275394,ZEUS,rmg_rxn_16524,47.47,72.31,0.0
0.00372533,cm^3/(mol*s),4.43776,13.6557,kJ/mol,1.0,K,300.0,K,3000.0,K,1.61061,0.0620797,0.355016,ZEUS,rmg_rxn_15513,32.25,62.62,0.0
1.13305e-05,cm^3/(mol*s),4.95533,27.4375,kJ/mol,1.0,K,300.0,K,3000.0,K,2.35951,0.111814,0.639436,ZEUS,rmg_rxn_15684,0.0,51.19,0.04
0.168362,cm^3/(mol*s),3.73581,-2.33294,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0626,0.00790911,0.04523,ZEUS,rmg_rxn_16480,57.72,67.95,0.0
0.314155,cm^3/(mol*s),3.81369,1.96695,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14359,0.0174758,0.0999394,ZEUS,rmg_rxn_15486,141.95,154.6,0.0
0.0118734,cm^3/(mol*s),3.92992,0.489709,kJ/mol,1.0,K,300.0,K,3000.0,K,1.17962,0.0215168,0.123049,ZEUS,rmg_rxn_16640,52.75,69.41,0.0
0.00054168,cm^3/(mol*s),4.58423,14.6356,kJ/mol,1.0,K,300.0,K,3000.0,K,1.74632,0.0726161,0.415272,ZEUS,rmg_rxn_15419,29.19,62.82,0.0
0.000488513,cm^3/(mol*s),4.52998,14.527,kJ/mol,1.0,K,300.0,K,3000.0,K,1.73102,0.0714702,0.408718,ZEUS,rmg_rxn_16772,6.28,40.73,0.0
0.000612661,cm^3/(mol*s),4.42591,17.6944,kJ/mol,1.0,K,300.0,K,3000.0,K,1.6646,0.0663737,0.379573,ZEUS,rmg_rxn_15493,0.0,36.37,0.0
0.000457237,cm^3/(mol*s),4.36267,5.67561,kJ/mol,1.0,K,300.0,K,3000.0,K,1.47148,0.050312,0.28772,ZEUS,rmg_rxn_16472,46.88,72.25,0.0
1.01312e-05,cm^3/(mol*s),4.50208,10.731,kJ/mol,1.0,K,300.0,K,3000.0,K,1.71039,0.0699087,0.399789,ZEUS,rmg_rxn_15703,68.91,100.49,0.0
1.24752e-06,cm^3/(mol*s),5.06771,13.0034,kJ/mol,1.0,K,300.0,K,3000.0,K,2.29998,0.108486,0.620403,ZEUS,rmg_rxn_16735,34.59,72.06,0.0
6.99636e-05,cm^3/(mol*s),4.3025,4.33489,kJ/mol,1.0,K,300.0,K,3000.0,K,1.43138,0.0467129,0.267138,ZEUS,rmg_rxn_16463,22.16,45.8,0.0
1.43379,cm^3/(mol*s),3.98423,8.03174,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25244,0.0293185,0.167665,ZEUS,rmg_rxn_15385,166.83,186.98,0.0
0.441899,cm^3/(mol*s),3.54908,-2.77345,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03824,0.00488769,0.0279514,ZEUS,rmg_rxn_15577,79.61,88.83,0.0
3.04061e-05,cm^3/(mol*s),4.76416,20.7983,kJ/mol,1.0,K,300.0,K,3000.0,K,2.12687,0.0982942,0.562118,ZEUS,rmg_rxn_15613,16.2,60.27,0.0
0.0140852,cm^3/(mol*s),3.90148,3.71494,kJ/mol,1.0,K,300.0,K,3000.0,K,1.25094,0.0291628,0.166774,ZEUS,rmg_rxn_16496,8.54,26.79,0.0
0.000748133,cm^3/(mol*s),3.95043,0.0021702,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20332,0.024107,0.137861,ZEUS,rmg_rxn_16466,54.73,72.44,0.0
0.010392,cm^3/(mol*s),3.80774,-2.24178,kJ/mol,1.0,K,300.0,K,3000.0,K,1.0892,0.011129,0.0636434,ZEUS,rmg_rxn_16755,39.67,49.6,0.0
3.58475e-06,cm^3/(mol*s),5.00752,16.904,kJ/mol,1.0,K,300.0,K,3000.0,K,2.34151,0.110817,0.633734,ZEUS,rmg_rxn_15584,5.23,48.11,0.0
1.40499,cm^3/(mol*s),3.62509,-3.8802,kJ/mol,1.0,K,300.0,K,3000.0,K,1.04082,0.00521139,0.0298025,ZEUS,rmg_rxn_16511,74.38,78.3,0.0
4.07032e-06,cm^3/(mol*s),4.98408,19.9274,kJ/mol,1.0,K,300.0,K,3000.0,K,2.4179,0.114999,0.657647,ZEUS,rmg_rxn_15725,42.52,87.78,0.0
2.47523,cm^3/(mol*s),3.35437,-4.04486,kJ/mol,1.0,K,300.0,K,3000.0,K,1.10446,0.0129416,0.0740093,ZEUS,rmg_rxn_15636,92.04,97.68,0.0
0.121097,cm^3/(mol*s),3.95139,6.1929,kJ/mol,1.0,K,300.0,K,3000.0,K,1.22712,0.0266586,0.152453,ZEUS,rmg_rxn_16555,119.83,136.78,0.0
0.264731,cm^3/(mol*s),3.85094,3.66982,kJ/mol,1.0,K,300.0,K,3000.0,K,1.18041,0.0216034,0.123544,ZEUS,rmg_rxn_15423,52.82,66.2,0.0
0.00409627,cm^3/(mol*s),4.42987,13.3287,kJ/mol,1.0,K,300.0,K,3000.0,K,1.59734,0.0610018,0.348853,ZEUS,rmg_rxn_15408,29.09,59.6,0.0
0.000266105,cm^3/(mol*s),4.33455,5.27813,kJ/mol,1.0,K,300.0,K,3000.0,K,1.4617,0.0494433,0.282753,ZEUS,rmg_rxn_16534,27.66,53.13,0.0
2.36553e-05,cm^3/(mol*s),5.00482,20.7819,kJ/mol,1.0,K,300.0,K,3000.0,K,2.4535,0.116902,0.668533,ZEUS,rmg_rxn_15585,32.34,78.75,0.0
1.08503e-07,cm^3/(mol*s),5.42725,32.3412,kJ/mol,1.0,K,300.0,K,3000.0,K,3.49569,0.163013,0.932227,ZEUS,rxn_1047,15.08,75.26,0.0
3.11996e-07,cm^3/(mol*s),5.49795,33.0195,kJ/mol,1.0,K,300.0,K,3000.0,K,3.53532,0.164482,0.940625,ZEUS,rxn_1380,13.61,73.98,0.0
9.43109e-06,cm^3/(mol*s),4.64487,16.9783,kJ/mol,1.0,K,300.0,K,3000.0,K,1.91741,0.0847906,0.484894,ZEUS,rxn_41,8.02,46.08,0.0
2.73908e-07,cm^3/(mol*s),5.14294,58.7548,kJ/mol,1.0,K,300.0,K,3000.0,K,2.65971,0.127414,0.728646,ZEUS,rxn_1463,0.0,84.14,36.96
1638690.0,cm^3/(mol*s),2.3081,13.7594,kJ/mol,1.0,K,300.0,K,3000.0,K,1.20909,0.0247304,0.141426,ZEUS,rxn_1477,69.72,93.53,0.0
0.155668,cm^3/(mol*s),3.98803,2.42935,kJ/mol,1.0,K,300.0,K,3000.0,K,1.2249,0.0264225,0.151103,ZEUS,rxn_573,44.25,57.11,0.0
828.424,cm^3/(mol*s),3.01415,-3.15962,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03124,0.00400669,0.0229131,ZEUS,rxn_695,23.59,34.83,0.0
8.33478e-09,cm^3/(mol*s),5.63518,53.255,kJ/mol,1.0,K,300.0,K,3000.0,K,3.97839,0.179861,1.02857,ZEUS,rxn_1069,0.0,80.66,16.12
0.000597613,cm^3/(mol*s),4.83382,80.0161,kJ/mol,1.0,K,300.0,K,3000.0,K,2.13858,0.0990092,0.566206,ZEUS,rxn_895,0.0,99.22,41.06
1.13676,cm^3/(mol*s),3.9312,8.91085,kJ/mol,1.0,K,300.0,K,3000.0,K,1.27766,0.0319151,0.182514,ZEUS,rxn_1951,98.6,124.56,0.0
0.0196349,cm^3/(mol*s),3.8189,21.5663,kJ/mol,1.0,K,300.0,K,3000.0,K,1.14482,0.0176156,0.100739,ZEUS,rxn_390,0.0,38.27,17.71
0.469499,cm^3/(mol*s),3.80233,-0.974232,kJ/mol,1.0,K,300.0,K,3000.0,K,1.12426,0.0152552,0.0872404,ZEUS,rxn_1274,98.68,108.22,0.0
0.00679001,cm^3/(mol*s),4.36282,128.722,kJ/mol,1.0,K,300.0,K,3000.0,K,1.61312,0.0622818,0.356173,ZEUS,rxn_1655,0.0,142.55,108.23
3221.27,cm^3/(mol*s),2.97279,22.0375,kJ/mol,1.0,K,300.0,K,3000.0,K,1.75157,0.0730074,0.417509,ZEUS,rxn_766,10.02,51.3,0.0
1.15321,cm^3/(mol*s),3.61869,-2.06582,kJ/mol,1.0,K,300.0,K,3000.0,K,1.06439,0.00812781,0.0464807,ZEUS,rxn_1969,119.59,127.24,0.0
3511300.0,cm^3/(mol*s),2.13112,32.128,kJ/mol,1.0,K,300.0,K,3000.0,K,1.03396,0.00434944,0.0248733,ZEUS,rxn_697,0.0,39.16,34.61
0.000107809,cm^3/(mol*s),4.49049,64.7604,kJ/mol,1.0,K,300.0,K,3000.0,K,1.66925,0.0667372,0.381651,ZEUS,rxn_604,0.0,83.01,54.06
984687.0,cm^3/(mol*s),2.26381,5.61446,kJ/mol,1.0,K,300.0,K,3000.0,K,1.13806,0.0168449,0.0963311,ZEUS,rxn_667,70.55,87.45,0.0
0.000347729,cm^3/(mol*s),4.34788,15.6304,kJ/mol,1.0,K,300.0,K,3000.0,K,1.64524,0.0648503,0.370861,ZEUS,rxn_1146,100.34,134.84,0.0
0.000676153,cm^3/(mol*s),4.87897,10.7562,kJ/mol,1.0,K,300.0,K,3000.0,K,2.08713,0.0958377,0.548069,ZEUS,rxn_721,68.33,107.54,0.0
0.190212,cm^3/(mol*s),3.84309,23.2181,kJ/mol,1.0,K,300.0,K,3000.0,K,2.27464,0.107043,0.612151,ZEUS,rxn_770,19.19,68.14,0.0
3.67674e-07,cm^3/(mol*s),5.552,79.1407,kJ/mol,1.0,K,300.0,K,3000.0,K,3.45207,0.161378,0.922875,ZEUS,rxn_1378,0.0,102.68,46.26
6.79496e-06,cm^3/(mol*s),5.1051,31.1756,kJ/mol,1.0,K,300.0,K,3000.0,K,2.82191,0.135124,0.77274,ZEUS,rxn_1800,11.78,70.85,0.0
