rxn,label,A,A_units,n,Ea,Ea_units,T0,Tmin,Tmax,dA,dn,dEa,source_comment,A_log10,Ea_yj
rmg_rxn_217,k_for (TST+T),4.87539e-05,cm^3/(mol*s),4.62519,16.5021,kJ/mol,1.0 K,300.0 K,3000.0 K,1.91424,0.0845746,0.483659,"Fitted to 50 data points; dA = *|/ 1.91424, dn = +|- 0.0845746, dEa = +|- 0.483659 kJ/mol",-4.31199063779656,-0.17707864194602627
rmg_rxn_666,k_for (TST+T),8.65004e-08,cm^3/(mol*s),5.35379,35.3265,kJ/mol,1.0 K,300.0 K,3000.0 K,2.95233,0.141009,0.806393,"Fitted to 50 data points; dA = *|/ 2.95233, dn = +|- 0.141009, dEa = +|- 0.806393 kJ/mol",-7.062981884241647,0.4352681563734547
rmg_rxn_653,k_for (TST+T),3.89194e-05,cm^3/(mol*s),4.36995,9.44262,kJ/mol,1.0 K,300.0 K,3000.0 K,1.58906,0.060325,0.344982,"Fitted to 50 data points; dA = *|/ 1.58906, dn = +|- 0.060325, dEa = +|- 0.344982 kJ/mol",-4.409833863642579,-0.4816030063582518
rmg_rxn_605,k_for (TST+T),1.89227e-08,cm^3/(mol*s),5.84515,17.7451,kJ/mol,1.0 K,300.0 K,3000.0 K,3.6192,0.167536,0.958092,"Fitted to 50 data points; dA = *|/ 3.6192, dn = +|- 0.167536, dEa = +|- 0.958092 kJ/mol",-7.723016895870757,-0.1295901545359041
rmg_rxn_630,k_for (TST+T),0.000646883,cm^3/(mol*s),4.30327,9.78327,kJ/mol,1.0 K,300.0 K,3000.0 K,1.54006,0.0562451,0.32165,"Fitted to 50 data points; dA = *|/ 1.54006, dn = +|- 0.0562451, dEa = +|- 0.32165 kJ/mol",-3.189174261911303,-0.4651291724589635
rmg_rxn_592,k_for (TST+T),0.0173544,cm^3/(mol*s),3.96254,13.3095,kJ/mol,1.0 K,300.0 K,3000.0 K,1.33771,0.0378976,0.216726,"Fitted to 50 data points; dA = *|/ 1.33771, dn = +|- 0.0378976, dEa = +|- 0.216726 kJ/mol",-1.7605903967545167,-0.30639465129013643
rmg_rxn_658,k_for (TST+T),1.09414e-06,cm^3/(mol*s),4.70054,16.4109,kJ/mol,1.0 K,300.0 K,3000.0 K,2.05073,0.093546,0.534964,"Fitted to 50 data points; dA = *|/ 2.05073, dn = +|- 0.093546, dEa = +|- 0.534964 kJ/mol",-5.960927104568028,-0.18062053408096476
rmg_rxn_158,k_for (TST+T),7.76491e-07,cm^3/(mol*s),4.90977,26.8732,kJ/mol,1.0 K,300.0 K,3000.0 K,2.43537,0.115936,0.663008,"Fitted to 50 data points; dA = *|/ 2.43537, dn = +|- 0.115936, dEa = +|- 0.663008 kJ/mol",-6.109863573641783,0.1837927139456341
rmg_rxn_291,k_for (TST+T),1.484e-05,cm^3/(mol*s),4.48813,12.491,kJ/mol,1.0 K,300.0 K,3000.0 K,1.73751,0.0719573,0.411504,"Fitted to 50 data points; dA = *|/ 1.73751, dn = +|- 0.0719573, dEa = +|- 0.411504 kJ/mol",-4.828566099056991,-0.3415421499469889
rmg_rxn_541,k_for (TST+T),0.257466,cm^3/(mol*s),3.32078,-2.35821,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04547,0.00579242,0.0331253,"Fitted to 50 data points; dA = *|/ 1.04547, dn = +|- 0.00579242, dEa = +|- 0.0331253 kJ/mol",-0.58928011414634,-1.595389246043407
rmg_rxn_31,k_for (TST+T),5.55337e-06,cm^3/(mol*s),4.67836,14.8553,kJ/mol,1.0 K,300.0 K,3000.0 K,1.98193,0.0891012,0.509545,"Fitted to 50 data points; dA = *|/ 1.98193, dn = +|- 0.0891012, dEa = +|- 0.509545 kJ/mol",-5.255443390167783,-0.24234897454843302
rmg_rxn_341,k_for (TST+T),2.61453e-07,cm^3/(mol*s),4.75913,15.7258,kJ/mol,1.0 K,300.0 K,3000.0 K,1.95534,0.087342,0.499485,"Fitted to 50 data points; dA = *|/ 1.95534, dn = +|- 0.087342, dEa = +|- 0.499485 kJ/mol",-6.582606370564213,-0.20749351867776514
rmg_rxn_289,k_for (TST+T),7.89484e-05,cm^3/(mol*s),4.39783,12.6899,kJ/mol,1.0 K,300.0 K,3000.0 K,1.68026,0.0675936,0.386549,"Fitted to 50 data points; dA = *|/ 1.68026, dn = +|- 0.0675936, dEa = +|- 0.386549 kJ/mol",-4.102656667152992,-0.33291660420326125
rmg_rxn_682,k_for (TST+T),0.0192234,cm^3/(mol*s),3.69495,2.40298,kJ/mol,1.0 K,300.0 K,3000.0 K,1.1351,0.0165055,0.0943907,"Fitted to 50 data points; dA = *|/ 1.1351, dn = +|- 0.0165055, dEa = +|- 0.0943907 kJ/mol",-1.7161697971748,-0.9052337622163589
rmg_rxn_629,k_for (TST+T),7.71346e-06,cm^3/(mol*s),4.58874,12.9638,kJ/mol,1.0 K,300.0 K,3000.0 K,1.83301,0.0789272,0.451363,"Fitted to 50 data points; dA = *|/ 1.83301, dn = +|- 0.0789272, dEa = +|- 0.451363 kJ/mol",-5.11275076827385,-0.3211284542021438
rmg_rxn_611,k_for (TST+T),0.00258584,cm^3/(mol*s),4.32444,7.7931,kJ/mol,1.0 K,300.0 K,3000.0 K,1.52037,0.0545691,0.312066,"Fitted to 50 data points; dA = *|/ 1.52037, dn = +|- 0.0545691, dEa = +|- 0.312066 kJ/mol",-2.587398350788507,-0.5649734314784676
rmg_rxn_1487,k_for (TST+T),2.28976e-05,cm^3/(mol*s),4.71251,6.67116,kJ/mol,1.0 K,300.0 K,3000.0 K,1.77208,0.0745237,0.42618,"Fitted to 50 data points; dA = *|/ 1.77208, dn = +|- 0.0745237, dEa = +|- 0.42618 kJ/mol",-4.640210035624264,-0.6256851023217843
rmg_rxn_1498,k_for (TST+T),0.00130198,cm^3/(mol*s),4.21587,11.9898,kJ/mol,1.0 K,300.0 K,3000.0 K,1.44997,0.0483942,0.276753,"Fitted to 50 data points; dA = *|/ 1.44997, dn = +|- 0.0483942, dEa = +|- 0.276753 kJ/mol",-2.8853956870092636,-0.36352938683340236
rmg_rxn_1157,k_for (TST+T),90576.6,cm^3/(mol*s),2.69729,0.138031,kJ/mol,1.0 K,300.0 K,3000.0 K,1.22826,0.0267795,0.153145,"Fitted to 50 data points; dA = *|/ 1.22826, dn = +|- 0.0267795, dEa = +|- 0.153145 kJ/mol",4.957016014415475,-1.1277124980308537
rmg_rxn_236,k_for (TST+T),4.64008e-06,cm^3/(mol*s),4.84725,26.8857,kJ/mol,1.0 K,300.0 K,3000.0 K,2.27144,0.10686,0.611102,"Fitted to 50 data points; dA = *|/ 2.27144, dn = +|- 0.10686, dEa = +|- 0.611102 kJ/mol",-5.333474531673774,0.18418767450013004
rmg_rxn_192,k_for (TST+T),0.64512,cm^3/(mol*s),3.24811,-2.81537,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03722,0.00475966,0.0272192,"Fitted to 50 data points; dA = *|/ 1.03722, dn = +|- 0.00475966, dEa = +|- 0.0272192 kJ/mol",-0.1903594939066063,-1.7052744341108899
rmg_rxn_260,k_for (TST+T),2.0478,cm^3/(mol*s),3.6076,8.43719,kJ/mol,1.0 K,300.0 K,3000.0 K,1.11118,0.013732,0.0785294,"Fitted to 50 data points; dA = *|/ 1.11118, dn = +|- 0.013732, dEa = +|- 0.0785294 kJ/mol",0.3112875386622825,-0.5316619995286235
rmg_rxn_226,k_for (TST+T),1.09314e-05,cm^3/(mol*s),4.73962,31.3489,kJ/mol,1.0 K,300.0 K,3000.0 K,2.09372,0.0962479,0.550415,"Fitted to 50 data points; dA = *|/ 2.09372, dn = +|- 0.0962479, dEa = +|- 0.550415 kJ/mol",-4.96132421377413,0.3205727911354324
rmg_rxn_244,k_for (TST+T),3.42911e-06,cm^3/(mol*s),4.77579,26.9234,kJ/mol,1.0 K,300.0 K,3000.0 K,2.20238,0.102838,0.588104,"Fitted to 50 data points; dA = *|/ 2.20238, dn = +|- 0.102838, dEa = +|- 0.588104 kJ/mol",-5.46481858323537,0.18537840331530325
rmg_rxn_159,k_for (TST+T),3.23044e-05,cm^3/(mol*s),4.60027,19.1558,kJ/mol,1.0 K,300.0 K,3000.0 K,1.95181,0.0871061,0.498136,"Fitted to 50 data points; dA = *|/ 1.95181, dn = +|- 0.0871061, dEa = +|- 0.498136 kJ/mol",-4.4907383208398475,-0.07734611095194893
rmg_rxn_220,k_for (TST+T),0.00021317,cm^3/(mol*s),4.59039,20.6883,kJ/mol,1.0 K,300.0 K,3000.0 K,1.89965,0.0835782,0.477961,"Fitted to 50 data points; dA = *|/ 1.89965, dn = +|- 0.0835782, dEa = +|- 0.477961 kJ/mol",-3.6712739148012155,-0.022386159824943592
rmg_rxn_681,k_for (TST+T),0.00230143,cm^3/(mol*s),3.88919,0.979183,kJ/mol,1.0 K,300.0 K,3000.0 K,1.13969,0.0170313,0.0973974,"Fitted to 50 data points; dA = *|/ 1.13969, dn = +|- 0.0170313, dEa = +|- 0.0973974 kJ/mol",-2.6380022300144383,-1.0322363674025727
rmg_rxn_208,k_for (TST+T),0.00581685,cm^3/(mol*s),3.86894,-0.359606,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14452,0.0175823,0.100548,"Fitted to 50 data points; dA = *|/ 1.14452, dn = +|- 0.0175823, dEa = +|- 0.100548 kJ/mol",-2.2353121352754193,-1.1989872460032684
rmg_rxn_1160,k_for (TST+T),49972.4,cm^3/(mol*s),2.91667,4.96114,kJ/mol,1.0 K,300.0 K,3000.0 K,1.35411,0.0394845,0.225801,"Fitted to 50 data points; dA = *|/ 1.35411, dn = +|- 0.0394845, dEa = +|- 0.225801 kJ/mol",4.698730207592016,-0.7263640907948252
rmg_rxn_269,k_for (TST+T),3.1171e-05,cm^3/(mol*s),4.89235,22.7661,kJ/mol,1.0 K,300.0 K,3000.0 K,2.32728,0.110023,0.629192,"Fitted to 50 data points; dA = *|/ 2.32728, dn = +|- 0.110023, dEa = +|- 0.629192 kJ/mol",-4.50624926485452,0.04946706084771153
rmg_rxn_86,k_for (TST+T),35.0182,cm^3/(mol*s),3.29395,-4.41292,kJ/mol,1.0 K,300.0 K,3000.0 K,1.04614,0.00587575,0.0336018,"Fitted to 50 data points; dA = *|/ 1.04614, dn = +|- 0.00587575, dEa = +|- 0.0336018 kJ/mol",1.5442938187845985,-2.133882692706495
rmg_rxn_1493,k_for (TST+T),0.0167489,cm^3/(mol*s),4.1956,8.09754,kJ/mol,1.0 K,300.0 K,3000.0 K,1.41765,0.0454581,0.259962,"Fitted to 50 data points; dA = *|/ 1.41765, dn = +|- 0.0454581, dEa = +|- 0.259962 kJ/mol",-1.7760137103953293,-0.5490988057224553
rmg_rxn_33,k_for (TST+T),2.83051,cm^3/(mol*s),3.31479,54.9039,kJ/mol,1.0 K,300.0 K,3000.0 K,1.01538,0.00198851,0.0113717,"Fitted to 50 data points; dA = *|/ 1.01538, dn = +|- 0.00198851, dEa = +|- 0.0113717 kJ/mol",0.4518646935562944,0.9332291675131745
rmg_rxn_51,k_for (TST+T),0.00100507,cm^3/(mol*s),4.40332,9.22727,kJ/mol,1.0 K,300.0 K,3000.0 K,1.52036,0.0545684,0.312062,"Fitted to 50 data points; dA = *|/ 1.52036, dn = +|- 0.0545684, dEa = +|- 0.312062 kJ/mol",-2.9978036899300053,-0.4921396924347729
rmg_rxn_342,k_for (TST+T),0.149352,cm^3/(mol*s),3.40429,-1.99301,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03165,0.00405911,0.0232129,"Fitted to 50 data points; dA = *|/ 1.03165, dn = +|- 0.00405911, dEa = +|- 0.0232129 kJ/mol",-0.8257889573039234,-1.5121910241018204
rmg_rxn_205,k_for (TST+T),7.36486e-06,cm^3/(mol*s),4.78056,27.8271,kJ/mol,1.0 K,300.0 K,3000.0 K,2.28319,0.107532,0.614944,"Fitted to 50 data points; dA = *|/ 2.28319, dn = +|- 0.107532, dEa = +|- 0.614944 kJ/mol",-5.132835504327848,0.21371229533676353
rmg_rxn_316,k_for (TST+T),0.00108424,cm^3/(mol*s),4.22556,5.48753,kJ/mol,1.0 K,300.0 K,3000.0 K,1.42311,0.0459584,0.262823,"Fitted to 50 data points; dA = *|/ 1.42311, dn = +|- 0.0459584, dEa = +|- 0.262823 kJ/mol",-2.964874574680558,-0.6941547153946706
rmg_rxn_1163,k_for (TST+T),69223.6,cm^3/(mol*s),2.54246,28.3464,kJ/mol,1.0 K,300.0 K,3000.0 K,1.14524,0.017664,0.101016,"Fitted to 50 data points; dA = *|/ 1.14524, dn = +|- 0.017664, dEa = +|- 0.101016 kJ/mol",4.840254181197346,0.22981700314862608
rmg_rxn_182,k_for (TST+T),15.2844,cm^3/(mol*s),3.39171,3.26603,kJ/mol,1.0 K,300.0 K,3000.0 K,1.02687,0.00345353,0.0197498,"Fitted to 50 data points; dA = *|/ 1.02687, dn = +|- 0.00345353, dEa = +|- 0.0197498 kJ/mol",1.184248394857748,-0.8397823428384253
rmg_rxn_278,k_for (TST+T),8.30967e-07,cm^3/(mol*s),4.65356,13.3418,kJ/mol,1.0 K,300.0 K,3000.0 K,1.92063,0.085009,0.486143,"Fitted to 50 data points; dA = *|/ 1.92063, dn = +|- 0.085009, dEa = +|- 0.486143 kJ/mol",-6.0804162229096015,-0.3050260732063402
rmg_rxn_196,k_for (TST+T),3.54434e-05,cm^3/(mol*s),4.63013,18.7218,kJ/mol,1.0 K,300.0 K,3000.0 K,1.95174,0.0871016,0.49811,"Fitted to 50 data points; dA = *|/ 1.95174, dn = +|- 0.0871016, dEa = +|- 0.49811 kJ/mol",-4.450464623962955,-0.09324223670958812
rmg_rxn_1150,k_for (TST+T),4290.11,cm^3/(mol*s),3.0487,2.06637,kJ/mol,1.0 K,300.0 K,3000.0 K,1.37201,0.0411955,0.235586,"Fitted to 50 data points; dA = *|/ 1.37201, dn = +|- 0.0411955, dEa = +|- 0.235586 kJ/mol",3.6324684277979067,-0.9327193331810791
rmg_rxn_275,k_for (TST+T),0.0233155,cm^3/(mol*s),3.94249,2.42292,kJ/mol,1.0 K,300.0 K,3000.0 K,1.18163,0.0217387,0.124318,"Fitted to 50 data points; dA = *|/ 1.18163, dn = +|- 0.0217387, dEa = +|- 0.124318 kJ/mol",-1.6323552666811778,-0.9036440742054379
rmg_rxn_1494,k_for (TST+T),1.31495e-07,cm^3/(mol*s),5.47878,8.54321,kJ/mol,1.0 K,300.0 K,3000.0 K,2.58698,0.123803,0.707993,"Fitted to 50 data points; dA = *|/ 2.58698, dn = +|- 0.123803, dEa = +|- 0.707993 kJ/mol",-6.88109076058634,-0.5262760535666459
rmg_rxn_1561,k_for (TST+T),0.000253132,cm^3/(mol*s),4.29886,5.35531,kJ/mol,1.0 K,300.0 K,3000.0 K,1.45637,0.0489673,0.28003,"Fitted to 50 data points; dA = *|/ 1.45637, dn = +|- 0.0489673, dEa = +|- 0.28003 kJ/mol",-3.5966529494883135,-0.7021333556476403
rmg_rxn_177,k_for (TST+T),3.89079e-05,cm^3/(mol*s),4.70163,21.7725,kJ/mol,1.0 K,300.0 K,3000.0 K,2.01462,0.0912321,0.521731,"Fitted to 50 data points; dA = *|/ 2.01462, dn = +|- 0.0912321, dEa = +|- 0.521731 kJ/mol",-4.409962209006692,0.015467930027471273
rmg_rxn_303,k_for (TST+T),2.39795,cm^3/(mol*s),3.36017,-2.55476,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03135,0.00402058,0.0229926,"Fitted to 50 data points; dA = *|/ 1.03135, dn = +|- 0.00402058, dEa = +|- 0.0229926 kJ/mol",0.3798401233205938,-1.6418750382690457
rmg_rxn_340,k_for (TST+T),1.01385e-06,cm^3/(mol*s),4.90961,29.1032,kJ/mol,1.0 K,300.0 K,3000.0 K,2.2374,0.104893,0.599856,"Fitted to 50 data points; dA = *|/ 2.2374, dn = +|- 0.104893, dEa = +|- 0.599856 kJ/mol",-5.994026294500825,0.25306399932701756
rmg_rxn_1134,k_for (TST+T),92732.7,cm^3/(mol*s),2.5618,0.197855,kJ/mol,1.0 K,300.0 K,3000.0 K,1.12449,0.0152827,0.0873973,"Fitted to 50 data points; dA = *|/ 1.12449, dn = +|- 0.0152827, dEa = +|- 0.0873973 kJ/mol",4.9672329048604,-1.1200616909552452
rmg_rxn_520,k_for (TST+T),3.09324e-06,cm^3/(mol*s),4.68874,15.2683,kJ/mol,1.0 K,300.0 K,3000.0 K,2.02144,0.0916721,0.524247,"Fitted to 50 data points; dA = *|/ 2.02144, dn = +|- 0.0916721, dEa = +|- 0.524247 kJ/mol",-5.509586382411306,-0.22570974902213245
rmg_rxn_206,k_for (TST+T),2.56495e-05,cm^3/(mol*s),4.94694,31.9502,kJ/mol,1.0 K,300.0 K,3000.0 K,2.43731,0.11604,0.663603,"Fitted to 50 data points; dA = *|/ 2.43731, dn = +|- 0.11604, dEa = +|- 0.663603 kJ/mol",-4.5909210964140525,0.33829480876560275
rmg_rxn_356,k_for (TST+T),9.32537,cm^3/(mol*s),3.4881,-3.0856,kJ/mol,1.0 K,300.0 K,3000.0 K,1.03735,0.00477666,0.0273164,"Fitted to 50 data points; dA = *|/ 1.03735, dn = +|- 0.00477666, dEa = +|- 0.0273164 kJ/mol",0.9696660721987367,-1.7730602853023543
rmg_rxn_276,k_for (TST+T),0.0502595,cm^3/(mol*s),3.68365,1.59279,kJ/mol,1.0 K,300.0 K,3000.0 K,1.1056,0.0130761,0.0747787,"Fitted to 50 data points; dA = *|/ 1.1056, dn = +|- 0.0130761, dEa = +|- 0.0747787 kJ/mol",-1.2987818362432653,-0.9737562669737292
rmg_rxn_354,k_for (TST+T),0.050437,cm^3/(mol*s),3.63673,79.4281,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05249,0.00666402,0.0381097,"Fitted to 50 data points; dA = *|/ 1.05249, dn = +|- 0.00666402, dEa = +|- 0.0381097 kJ/mol",-1.2972507532288686,1.4576083834940528
rmg_rxn_1540,k_for (TST+T),0.00557775,cm^3/(mol*s),3.97579,0.31479,kJ/mol,1.0 K,300.0 K,3000.0 K,1.18254,0.021839,0.124891,"Fitted to 50 data points; dA = *|/ 1.18254, dn = +|- 0.021839, dEa = +|- 0.124891 kJ/mol",-2.253540955120816,-1.1055777700455878
rmg_rxn_180,k_for (TST+T),7.77568e-05,cm^3/(mol*s),4.41829,11.8596,kJ/mol,1.0 K,300.0 K,3000.0 K,1.61322,0.06229,0.356219,"Fitted to 50 data points; dA = *|/ 1.61322, dn = +|- 0.06229, dEa = +|- 0.356219 kJ/mol",-4.109261620650434,-0.36930201512048344
rmg_rxn_324,k_for (TST+T),0.0658331,cm^3/(mol*s),3.59473,-0.597991,kJ/mol,1.0 K,300.0 K,3000.0 K,1.05795,0.00733742,0.0419607,"Fitted to 50 data points; dA = *|/ 1.05795, dn = +|- 0.00733742, dEa = +|- 0.0419607 kJ/mol",-1.1815556940314926,-1.237761615819195
rmg_rxn_23,k_for (TST+T),0.0169221,cm^3/(mol*s),3.70655,-0.910546,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09085,0.0113258,0.0647691,"Fitted to 50 data points; dA = *|/ 1.09085, dn = +|- 0.0113258, dEa = +|- 0.0647691 kJ/mol",-1.771545742844289,-1.2925712864502292
rmg_rxn_172,k_for (TST+T),0.00016162,cm^3/(mol*s),4.75173,16.5664,kJ/mol,1.0 K,300.0 K,3000.0 K,2.00844,0.090832,0.519443,"Fitted to 50 data points; dA = *|/ 2.00844, dn = +|- 0.090832, dEa = +|- 0.519443 kJ/mol",-3.791504897570163,-0.17458633895552855
rmg_rxn_29,k_for (TST+T),0.0199904,cm^3/(mol*s),3.72412,-1.28669,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08109,0.0101557,0.0580776,"Fitted to 50 data points; dA = *|/ 1.08109, dn = +|- 0.0101557, dEa = +|- 0.0580776 kJ/mol",-1.6991785157340722,-1.3639522412315104
rmg_rxn_669,k_for (TST+T),2.60704e-06,cm^3/(mol*s),4.76996,18.9836,kJ/mol,1.0 K,300.0 K,3000.0 K,2.09481,0.0963161,0.550805,"Fitted to 50 data points; dA = *|/ 2.09481, dn = +|- 0.0963161, dEa = +|- 0.550805 kJ/mol",-5.583852305369451,-0.08363505654145081
rmg_rxn_1480,k_for (TST+T),0.00388858,cm^3/(mol*s),4.03166,0.0982102,kJ/mol,1.0 K,300.0 K,3000.0 K,1.2141,0.025269,0.144507,"Fitted to 50 data points; dA = *|/ 1.2141, dn = +|- 0.025269, dEa = +|- 0.144507 kJ/mol",-2.4102089618493583,-1.132903713722247
rmg_rxn_43,k_for (TST+T),4.21393e-06,cm^3/(mol*s),4.64205,14.6068,kJ/mol,1.0 K,300.0 K,3000.0 K,1.92581,0.0853598,0.488149,"Fitted to 50 data points; dA = *|/ 1.92581, dn = +|- 0.0853598, dEa = +|- 0.488149 kJ/mol",-5.375312682981889,-0.2524528195150903
rmg_rxn_34,k_for (TST+T),2.94358e-06,cm^3/(mol*s),4.85703,28.7601,kJ/mol,1.0 K,300.0 K,3000.0 K,2.20097,0.102755,0.587628,"Fitted to 50 data points; dA = *|/ 2.20097, dn = +|- 0.102755, dEa = +|- 0.587628 kJ/mol",-5.5311241565270555,0.24255712876392227
rmg_rxn_215,k_for (TST+T),6.20345e-06,cm^3/(mol*s),4.74762,21.7939,kJ/mol,1.0 K,300.0 K,3000.0 K,2.06575,0.094496,0.540397,"Fitted to 50 data points; dA = *|/ 2.06575, dn = +|- 0.094496, dEa = +|- 0.540397 kJ/mol",-5.207366713849008,0.016207006244391746
rmg_rxn_344,k_for (TST+T),0.0105387,cm^3/(mol*s),4.30567,8.19096,kJ/mol,1.0 K,300.0 K,3000.0 K,1.45494,0.0488393,0.279299,"Fitted to 50 data points; dA = *|/ 1.45494, dn = +|- 0.0488393, dEa = +|- 0.279299 kJ/mol",-1.9772129581601956,-0.5442746609073098
rmg_rxn_345,k_for (TST+T),0.0366064,cm^3/(mol*s),4.13336,5.72356,kJ/mol,1.0 K,300.0 K,3000.0 K,1.3192,0.0360832,0.20635,"Fitted to 50 data points; dA = *|/ 1.3192, dn = +|- 0.0360832, dEa = +|- 0.20635 kJ/mol",-1.4364429790400852,-0.680087809074266
rmg_rxn_417,k_for (TST+T),0.0320973,cm^3/(mol*s),4.02128,12.1732,kJ/mol,1.0 K,300.0 K,3000.0 K,1.27146,0.0312819,0.178893,"Fitted to 50 data points; dA = *|/ 1.27146, dn = +|- 0.0312819, dEa = +|- 0.178893 kJ/mol",-1.493531498573902,-0.3554411230775971
rmg_rxn_600,k_for (TST+T),0.00679547,cm^3/(mol*s),4.21829,15.7624,kJ/mol,1.0 K,300.0 K,3000.0 K,1.48475,0.0514815,0.294408,"Fitted to 50 data points; dA = *|/ 1.48475, dn = +|- 0.0514815, dEa = +|- 0.294408 kJ/mol",-2.167780500469745,-0.20604576366147265
rmg_rxn_352,k_for (TST+T),0.971138,cm^3/(mol*s),3.67137,-1.41249,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08951,0.0111656,0.0638532,"Fitted to 50 data points; dA = *|/ 1.08951, dn = +|- 0.0111656, dEa = +|- 0.0638532 kJ/mol",-0.01271905188391364,-1.3890512988940074
rmg_rxn_522,k_for (TST+T),4.11345e-08,cm^3/(mol*s),4.94534,19.8297,kJ/mol,1.0 K,300.0 K,3000.0 K,2.2824,0.107487,0.614686,"Fitted to 50 data points; dA = *|/ 2.2824, dn = +|- 0.107487, dEa = +|- 0.614686 kJ/mol",-7.38579377728232,-0.05295903679572507
rxn_3184,k_for (TST+T),0.117754,cm^3/(mol*s),3.99439,1.74944,kJ/mol,1.0 K,300.0 K,3000.0 K,1.22311,0.0262317,0.150012,"Fitted to 50 data points; dA = *|/ 1.22311, dn = +|- 0.0262317, dEa = +|- 0.150012 kJ/mol",-0.9290243313462249,-0.9598420713404047
rxn_3249,k_for (TST+T),0.00530028,cm^3/(mol*s),3.98471,2.02375,kJ/mol,1.0 K,300.0 K,3000.0 K,1.26789,0.0309153,0.176796,"Fitted to 50 data points; dA = *|/ 1.26789, dn = +|- 0.0309153, dEa = +|- 0.176796 kJ/mol",-2.2757011871458324,-0.9362923029231279
rxn_3220,k_for (TST+T),0.000139379,cm^3/(mol*s),4.43594,14.8874,kJ/mol,1.0 K,300.0 K,3000.0 K,1.61402,0.0623551,0.356591,"Fitted to 50 data points; dA = *|/ 1.61402, dn = +|- 0.0623551, dEa = +|- 0.356591 kJ/mol",-3.8558026557297373,-0.24104891492689898
rxn_3174,k_for (TST+T),7.5323,cm^3/(mol*s),3.75703,69.0256,kJ/mol,1.0 K,300.0 K,3000.0 K,1.08264,0.0103427,0.0591471,"Fitted to 50 data points; dA = *|/ 1.08264, dn = +|- 0.0103427, dEa = +|- 0.0591471 kJ/mol",0.8769276089747313,1.2452637068481258
rxn_3227,k_for (TST+T),0.0453601,cm^3/(mol*s),3.4288,6.51227,kJ/mol,1.0 K,300.0 K,3000.0 K,1.07137,0.008979,0.0513484,"Fitted to 50 data points; dA = *|/ 1.07137, dn = +|- 0.008979, dEa = +|- 0.0513484 kJ/mol",-1.3433259966768711,-0.6345912351455697
rxn_3201,k_for (TST+T),0.171358,cm^3/(mol*s),3.92378,0.884861,kJ/mol,1.0 K,300.0 K,3000.0 K,1.18249,0.0218333,0.124858,"Fitted to 50 data points; dA = *|/ 1.18249, dn = +|- 0.0218333, dEa = +|- 0.124858 kJ/mol",-0.7660956153382737,-1.0418995398154116
rxn_3248,k_for (TST+T),0.00322059,cm^3/(mol*s),4.08538,3.50858,kJ/mol,1.0 K,300.0 K,3000.0 K,1.34196,0.0383108,0.219089,"Fitted to 50 data points; dA = *|/ 1.34196, dn = +|- 0.0383108, dEa = +|- 0.219089 kJ/mol",-2.492064559896604,-0.8224697642208864
rxn_3223,k_for (TST+T),0.0274977,cm^3/(mol*s),3.92004,2.21811,kJ/mol,1.0 K,300.0 K,3000.0 K,1.24511,0.028554,0.163293,"Fitted to 50 data points; dA = *|/ 1.24511, dn = +|- 0.028554, dEa = +|- 0.163293 kJ/mol",-1.5607036304999897,-0.9201726630159489
rxn_3239,k_for (TST+T),0.00198209,cm^3/(mol*s),4.10339,4.46408,kJ/mol,1.0 K,300.0 K,3000.0 K,1.38081,0.0420283,0.240348,"Fitted to 50 data points; dA = *|/ 1.38081, dn = +|- 0.0420283, dEa = +|- 0.240348 kJ/mol",-2.7028766295601456,-0.7579509387123949
rxn_3178,k_for (TST+T),4.29411,cm^3/(mol*s),3.7988,63.3965,kJ/mol,1.0 K,300.0 K,3000.0 K,1.09657,0.012007,0.0686645,"Fitted to 50 data points; dA = *|/ 1.09657, dn = +|- 0.012007, dEa = +|- 0.0686645 kJ/mol",0.6328731653403612,1.1245475859283067
rxn_3199,k_for (TST+T),0.331363,cm^3/(mol*s),3.90005,1.01391,kJ/mol,1.0 K,300.0 K,3000.0 K,1.17768,0.0213018,0.121819,"Fitted to 50 data points; dA = *|/ 1.17768, dn = +|- 0.0213018, dEa = +|- 0.121819 kJ/mol",-0.4796959865410745,-1.0287299538032415
rxn_3206,k_for (TST+T),0.01342,cm^3/(mol*s),3.98597,20.9671,kJ/mol,1.0 K,300.0 K,3000.0 K,1.21124,0.0249615,0.142748,"Fitted to 50 data points; dA = *|/ 1.21124, dn = +|- 0.0249615, dEa = +|- 0.142748 kJ/mol",-1.8722474841670267,-0.012573896647769086
rxn_3215,k_for (TST+T),4.98742e-06,cm^3/(mol*s),4.94385,13.6052,kJ/mol,1.0 K,300.0 K,3000.0 K,2.25438,0.105878,0.605485,"Fitted to 50 data points; dA = *|/ 2.25438, dn = +|- 0.105878, dEa = +|- 0.605485 kJ/mol",-5.302124057488093,-0.29391588010617153
